code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,ast,country
A167,,Primary respiratory tuberculosis without mention of bacteriological or histological confirmation,,A1670,,Primary respiratory tuberculosis without mention of bacteriological or histological confirmation,,,den
A168,,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation",,A1680,,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation",,,den
A169,,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation",,A1690,,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation",,,den
A16AA,,Amino acids and derivatives,,A16AA,,Amino acids and derivatives,,,den
A16AB,,Enzymes,,A16AB,,Enzymes,,,den
A16AX,,Various alimentary tract and metabolism products,,A16AX,,Various alimentary tract and metabolism products,,,den
A170,,Tuberculosis of meninges (cerebral)(spinal),,A1700,,Tuberculous meningitis (G01*),,+,den
A171,,Tuberculoma of meninges,,A1710,,Meningeal tuberculoma (G07*),,+,den
A178,,Other tuberculosis of nervous system,,A1780,,Other tuberculosis of nervous system,,+,den
A179,,"Tuberculosis of nervous system, unspecified",,A1790,,"Tuberculosis of nervous system, unspecified (G99.8*)",,+,den
A180,,Tuberculosis of bones and joints,,A1800,,Tuberculosis of bones and joints,,+,den
A181,,Tuberculosis of genitourinary system,,A1810,,Tuberculosis of genitourinary system,,+,den
A182,,Tuberculous peripheral lymphadenopathy,,A1820,,Tuberculous peripheral lymphadenopathy,,,den
A183,,"Tuberculosis of intestines, peritoneum and mesenteric glands",,A1830,,"Tuberculosis of intestines, peritoneum and mesenteric glands",,,den
A184,,Tuberculosis of skin and subcutaneous tissue,,A1840,,Tuberculosis of skin and subcutaneous tissue,,,den
A185,,Tuberculosis of eye,,A1850,,Tuberculosis of eye,,+,den
A186,,Tuberculosis of ear,,A1860,,Tuberculosis of ear,,+,den
A187,,"Addison's disease, tuberculous",,A1870,,Tuberculosis of adrenal glands (E35.1*),,+,den
A188,,Tuberculosis of other specified organs,,A1880,,Tuberculosis of other specified organs,,+,den
A190,,Acute miliary tuberculosis of a single specified site,,A1900,,Acute miliary tuberculosis of a single specified site,,,den
A191,,Acute miliary tuberculosis of multiple sites,,A1910,,Acute miliary tuberculosis of multiple sites,,,den
A192,,"Acute miliary tuberculosis, unspecified",,A1920,,"Acute miliary tuberculosis, unspecified",,,den
A198,,Other miliary tuberculosis,,A1980,,Other miliary tuberculosis,,,den
A199,,"Miliary tuberculosis, unspecified",,A1990,,"Miliary tuberculosis, unspecified",,,den
A200,,Bubonic plague,,A2000,,Bubonic plague,,,den
A201,,Cellulocutaneous plague,,A2010,,Cellulocutaneous plague,,,den
A202,,Pneumonic plague,,A2020,,Pneumonic plague,,,den
A203,,Plague meningitis,,A2030,,Plague meningitis,,,den
A207,,Septicaemic plague,,A2070,,Septicaemic plague,,,den
A208,,Other forms of plague,,A2080,,Other forms of plague,,,den
A209,,"Plague, unspecified",,A2090,,"Plague, unspecified",,,den
A210,,Ulceroglandular tularaemia,,A2100,,Ulceroglandular tularaemia,,,den
A211,,Oculoglandular tularaemia,,A2110,,Oculoglandular tularaemia,,,den
A212,,Pulmonary tularaemia,,A2120,,Pulmonary tularaemia,,,den
A213,,Gastrointestinal tularaemia,,A2130,,Gastrointestinal tularaemia,,,den
A217,,Generalized tularaemia,,A2170,,Generalized tularaemia,,,den
A218,,Other forms of tularaemia,,A2180,,Other forms of tularaemia,,,den
A219,,"Tularaemia, unspecified",,A2190,,"Tularaemia, unspecified",,,den
A220,,Cutaneous anthrax,,A2200,,Cutaneous anthrax,,,den
A221,,Pulmonary anthrax,,A2210,,Pulmonary anthrax,,,den
A222,,Gastrointestinal anthrax,,A2220,,Gastrointestinal anthrax,,,den
A227,,Anthrax septicaemia,,A2270,,Anthrax septicaemia,,,den
A228,,Other forms of anthrax,,A2280,,Other forms of anthrax,,,den
A229,,"Anthrax, unspecified",,A2290,,"Anthrax, unspecified",,,den
A230,,Brucellosis due to Brucella melitensis,,A2300,,Brucellosis due to Brucella melitensis,,,den
A231,,Brucellosis due to Brucella abortus,,A2310,,Brucellosis due to Brucella abortus,,,den
A232,,Brucellosis due to Brucella suis,,A2320,,Brucellosis due to Brucella suis,,,den
A233,,Brucellosis due to Brucella canis,,A2330,,Brucellosis due to Brucella canis,,,den
A238,,Other brucellosis,,A2380,,Other brucellosis,,,den
A239,,"Brucellosis, unspecified",,A2390,,"Brucellosis, unspecified",,,den
A240,,Glanders,,A2400,,Glanders,,,den
A241,,Acute and fulminating melioidosis,,A2410,,Acute and fulminating melioidosis,,,den
A242,,Subacute and chronic melioidosis,,A2420,,Subacute and chronic melioidosis,,,den
A243,,Other melioidosis,,A2430,,Other melioidosis,,,den
A244,,"Melioidosis, unspecified",,A2440,,"Melioidosis, unspecified",,,den
A250,,Spirillosis,,A2500,,Spirillosis,,,den
A251,,Streptobacillosis,,A2510,,Streptobacillosis,,,den
A259,,"Rat-bite fever, unspecified",,A2590,,"Rat-bite fever, unspecified",,,den
A260,,Cutaneous erysipeloid,,A2600,,Cutaneous erysipeloid,,,den
A267,,Erysipelothrix septicaemia,,A2670,,Erysipelothrix septicaemia,,,den
A268,,Other forms of erysipeloid,,A2680,,Other forms of erysipeloid,,,den
A269,,"Erysipeloid, unspecified",,A2690,,"Erysipeloid, unspecified",,,den
A270,,Leptospirosis icterohaemorrhagica,,A2700,,Leptospirosis icterohaemorrhagica,,,den
A278,,Other forms of leptospirosis,,A2780,,Other forms of leptospirosis,,,den
A279,,"Leptospirosis, unspecified",,A2790,,"Leptospirosis, unspecified",,,den
A280,,Pasteurellosis,,A2800,,Pasteurellosis,,,den
A281,,Cat-scratch disease,,A2810,,Cat-scratch disease,,,den
A282,,Extraintestinal yersiniosis,,A2820,,Extraintestinal yersiniosis,,,den
A288,,"Other specified zoonotic bacterial diseases, not elsewhere classified",,A2880,,"Other specified zoonotic bacterial diseases, not elsewhere classified",,,den
A289,,"Zoonotic bacterial disease, unspecified",,A2890,,"Zoonotic bacterial disease, unspecified",,,den
A300,,Indeterminate leprosy,,A3000,,Indeterminate leprosy,,,den
A301,,Tuberculoid leprosy,,A3010,,Tuberculoid leprosy,,,den
A302,,Borderline tuberculoid leprosy,,A3020,,Borderline tuberculoid leprosy,,,den
A303,,Borderline leprosy,,A3030,,Borderline leprosy,,,den
A304,,Borderline lepromatous leprosy,,A3040,,Borderline lepromatous leprosy,,,den
A305,,Lepromatous leprosy,,A3050,,Lepromatous leprosy,,,den
A308,,Other forms of leprosy,,A3080,,Other forms of leprosy,,,den
A309,,"Leprosy, unspecified",,A3090,,"Leprosy, unspecified",,,den
A310,,Pulmonary mycobacterial infection,,A3100,,Pulmonary mycobacterial infection,,,den
A311,,Cutaneous mycobacterial infection,,A3110,,Cutaneous mycobacterial infection,,,den
A318,,Other mycobacterial infections,,A3180,,Other mycobacterial infections,,,den
A319,,"Mycobacterial infection, unspecified",,A3190,,"Mycobacterial infection, unspecified",,,den
A320,,Cutaneous listeriosis,,A3200,,Cutaneous listeriosis,,,den
A321,,Listerial meningitis and meningoencephalitis,,A3210,,Listerial meningitis and meningoencephalitis,,+,den
A327,,Listerial septicaemia,,A3270,,Listerial septicaemia,,,den
A328,,Other forms of listeriosis,,A3280,,Other forms of listeriosis,,,den
A329,,"Listeriosis, unspecified",,A3290,,"Listeriosis, unspecified",,,den
A33,,Tetanus neonatorum,,A3300,,Tetanus neonatorum,,,den
A34,,Obstetrical tetanus,,A3400,,Obstetrical tetanus,,,den
A35,,Other tetanus,,A3500,,Other tetanus,,,den
A360,,Pharyngeal diphtheria,,A3600,,Pharyngeal diphtheria,,,den
A361,,Nasopharyngeal diphtheria,,A3610,,Nasopharyngeal diphtheria,,,den
A362,,Laryngeal diphtheria,,A3620,,Laryngeal diphtheria,,,den
A363,,Cutaneous diphtheria,,A3630,,Cutaneous diphtheria,,,den
A368,,Other diphtheria,,A3680,,Other diphtheria,,,den
A369,,"Diphtheria, unspecified",,A3690,,"Diphtheria, unspecified",,,den
A370,,Whooping cough due to Bordetella pertussis,,A3700,,Whooping cough due to Bordetella pertussis,,,den
A371,,Whooping cough due to Bordetella parapertussis,,A3710,,Whooping cough due to Bordetella parapertussis,,,den
A378,,Whooping cough due to other Bordetella species,,A3780,,Whooping cough due to other Bordetella species,,,den
A379,,"Whooping cough, unspecified",,A3790,,"Whooping cough, unspecified",,,den
A38,,Scarlet fever,,A3800,,Scarlet fever,,,den
A390,,Meningococcal meningitis,,A3900,,Meningococcal meningitis (G01*),,+,den
A391,,Meningococcal haemorrhagic adrenalitis,,A3910,,Waterhouse-Friderichsen syndrome (E35.1*),,+,den
A392,,Acute meningococcaemia,,A3920,,Acute meningococcaemia,,,den
A393,,Chronic meningococcaemia,,A3930,,Chronic meningococcaemia,,,den
A394,,"Meningococcaemia, unspecified",,A3940,,"Meningococcaemia, unspecified",,,den
A395,,Meningococcal heart disease,,A3950,,Meningococcal heart disease,,+,den
A398,,Other meningococcal infections,,A3980,,Other meningococcal infections,,,den
A399,,"Meningococcal infection, unspecified",,A3990,,"Meningococcal infection, unspecified",,,den
A400,,"Septicaemia due to streptococcus, group A",,A4000,,"Septicaemia due to streptococcus, group A",,,den
A401,,"Septicaemia due to streptococcus, group B",,A4010,,"Septicaemia due to streptococcus, group B",,,den
A402,,"Septicaemia due to streptococcus, group D",,A4020,,"Septicaemia due to streptococcus, group D",,,den
A403,,Septicaemia due to Streptococcus pneumoniae,,A4030,,Septicaemia due to Streptococcus pneumoniae,,,den
A408,,Other streptococcal septicaemia,,A4080,,Other streptococcal septicaemia,,,den
A409,,"Streptococcal septicaemia, unspecified",,A4090,,"Streptococcal septicaemia, unspecified",,,den
A410,,Septicaemia due to Staphylococcus aureus,,A4100,,Septicaemia due to Staphylococcus aureus,,,den
A411,,Septicaemia due to other specified staphylococcus,,A4110,,Septicaemia due to other specified staphylococcus,,,den
A412,,Septicaemia due to unspecified staphylococcus,,A4120,,Septicaemia due to unspecified staphylococcus,,,den
A413,,Septicaemia due to Haemophilus influenzae,,A4130,,Septicaemia due to Haemophilus influenzae,,,den
A414,,Septicaemia due to anaerobes,,A4140,,Septicaemia due to anaerobes,,,den
A415,,Septicaemia due to other Gram-negative organisms,,A4150,,Septicaemia due to other Gram-negative organisms,,,den
A418,,Other specified septicaemia,,A4180,,Other specified septicaemia,,,den
A419,,"Septicaemia, unspecified",,A4190,,"Septicaemia, unspecified",,,den
A420,,Pulmonary actinomycosis,,A4200,,Pulmonary actinomycosis,,,den
A421,,Abdominal actinomycosis,,A4210,,Abdominal actinomycosis,,,den
A422,,Cervicofacial actinomycosis,,A4220,,Cervicofacial actinomycosis,,,den
A427,,Actinomycotic septicaemia,,A4270,,Actinomycotic septicaemia,,,den
A428,,Other forms of actinomycosis,,A4280,,Other forms of actinomycosis,,,den
A429,,"Actinomycosis, unspecified",,A4290,,"Actinomycosis, unspecified",,,den
A430,,Pulmonary nocardiosis,,A4300,,Pulmonary nocardiosis,,,den
A431,,Cutaneous nocardiosis,,A4310,,Cutaneous nocardiosis,,,den
A438,,Other forms of nocardiosis,,A4380,,Other forms of nocardiosis,,,den
A439,,"Nocardiosis, unspecified",,A4390,,"Nocardiosis, unspecified",,,den
A440,,Systemic bartonellosis,,A4400,,Systemic bartonellosis,,,den
A441,,Cutaneous and mucocutaneous bartonellosis,,A4410,,Cutaneous and mucocutaneous bartonellosis,,,den
A448,,Other forms of bartonellosis,,A4480,,Other forms of bartonellosis,,,den
A449,,"Bartonellosis, unspecified",,A4490,,"Bartonellosis, unspecified",,,den
A46,,Erysipelas,,A4600,,Erysipelas,,,den
A480,,Gas gangrene,,A4800,,Gas gangrene,,,den
A481,,Legionnaires' disease,,A4810,,Legionnaires' disease,,,den
A482,,Nonpneumonic Legionnaires' disease [Pontiac fever],,A4820,,Nonpneumonic Legionnaires' disease [Pontiac fever],,,den
A483,,Toxic shock syndrome,,A4830,,Toxic shock syndrome,,,den
A484,,Brazilian purpuric fever,,A4840,,Brazilian purpuric fever,,,den
A488,,Other specified bacterial diseases,,A4880,,Other specified bacterial diseases,,,den
A490,,"Staphylococcal infection, unspecified",,A4900,,"Staphylococcal infection, unspecified",,,den
A491,,"Streptococcal infection, unspecified",,A4910,,"Streptococcal infection, unspecified",,,den
A492,,"Haemophilus influenzae infection, unspecified",,A4920,,"Haemophilus influenzae infection, unspecified",,,den
A493,,"Mycoplasma infection, unspecified",,A4930,,"Mycoplasma infection, unspecified",,,den
A498,,Other bacterial infections of unspecified site,,A4980,,Other bacterial infections of unspecified site,,,den
A499,,"Bacterial infection, unspecified",,A4990,,"Bacterial infection, unspecified",,,den
A500,,"Early congenital syphilis, symptomatic",,A5000,,"Early congenital syphilis, symptomatic",,,den
A501,,"Early congenital syphilis, latent",,A5010,,"Early congenital syphilis, latent",,,den
A502,,"Early congenital syphilis, unspecified",,A5020,,"Early congenital syphilis, unspecified",,,den
A503,,Late congenital syphilitic oculopathy,,A5030,,Late congenital syphilitic oculopathy,,,den
A504,,Late congenital neurosyphilis [juvenile neurosyphilis],,A5040,,Late congenital neurosyphilis [juvenile neurosyphilis],,,den
A505,,"Other late congenital syphilis, symptomatic",,A5050,,"Other late congenital syphilis, symptomatic",,,den
A506,,"Late congenital syphilis, latent",,A5060,,"Late congenital syphilis, latent",,,den
A507,,"Late congenital syphilis, unspecified",,A5070,,"Late congenital syphilis, unspecified",,,den
A509,,"Congenital syphilis, unspecified",,A5090,,"Congenital syphilis, unspecified",,,den
A510,,Primary genital syphilis,,A5100,,Primary genital syphilis,,,den
A511,,Primary anal syphilis,,A5110,,Primary anal syphilis,,,den
A512,,Primary syphilis of other sites,,A5120,,Primary syphilis of other sites,,,den
A513,,Secondary syphilis of skin and mucous membranes,,A5130,,Secondary syphilis of skin and mucous membranes,,,den
A514,,Other secondary syphilis,,A5140,,Other secondary syphilis,,,den
A515,,"Early syphilis, latent",,A5150,,"Early syphilis, latent",,,den
A519,,"Early syphilis, unspecified",,A5190,,"Early syphilis, unspecified",,,den
A520,,Cardiovascular syphilis,,A5200,,Cardiovascular syphilis,,+,den
A521,,Symptomatic neurosyphilis,,A5210,,Symptomatic neurosyphilis,,,den
A522,,Asymptomatic neurosyphilis,,A5220,,Asymptomatic neurosyphilis,,,den
A523,,"Neurosyphilis, unspecified",,A5230,,"Neurosyphilis, unspecified",,,den
A527,,Other symptomatic late syphilis,,A5270,,Other symptomatic late syphilis,,,den
A528,,"Late syphilis, latent",,A5280,,"Late syphilis, latent",,,den
A529,,"Late syphilis, unspecified",,A5290,,"Late syphilis, unspecified",,,den
