code_plus,d_code_plus,text_plus,d_text_plus,vartype,varval,prop_0,varval_text_comb,nat_ver
+B1641,,"Higher cognitive functions, mild activity limitation",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,swe/den
+B1641,,"Higher cognitive functions, mild activity limitation",,MDC,99,False,Unspecific or erroneous information,swe/den
+B1642,,"Higher cognitive functions, moderate activity limitation",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,swe/den
+B1642,,"Higher cognitive functions, moderate activity limitation",,DGPROP,23F91,False,Dependency in interpersonal interactions and relationship,swe/den
+B1642,,"Higher cognitive functions, moderate activity limitation",,MDC,99,False,Unspecific or erroneous information,swe/den
+B1643,,"Higher cognitive functions, severe activity limitation",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,swe/den
+B1643,,"Higher cognitive functions, severe activity limitation",,DGPROP,23F91,False,Dependency in interpersonal interactions and relationship,swe/den
+B1643,,"Higher cognitive functions, severe activity limitation",,MDC,99,False,Unspecific or erroneous information,swe/den
+B1644,,"Higher cognitive functions, total activity limitation",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,swe/den
+B1644,,"Higher cognitive functions, total activity limitation",,DGPROP,23F91,False,Dependency in interpersonal interactions and relationship,swe/den
+B1644,,"Higher cognitive functions, total activity limitation",,MDC,99,False,Unspecific or erroneous information,swe/den
+B6200,,Urination independently,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,den
+B6200,,Urination independently,,MDC,99,False,Unspecific or erroneous information,den
+B6201,,Urination with modified independency,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,den
+B6201,,Urination with modified independency,,MDC,99,False,Unspecific or erroneous information,den
+B6202,,Urination with mild to moderate dependency,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,den
+B6202,,Urination with mild to moderate dependency,,DGPROP,23F31,False,Dependency in toileting,den
+B6202,,Urination with mild to moderate dependency,,MDC,99,False,Unspecific or erroneous information,den
+B6203,,Urination with severe dependency,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,den
+B6203,,Urination with severe dependency,,DGPROP,23F31,False,Dependency in toileting,den
+B6203,,Urination with severe dependency,,DGPROP,23F32,False,Severe dependency in toileting,den
+B6203,,Urination with severe dependency,,MDC,99,False,Unspecific or erroneous information,den
+B6204,,Urination with total dependency,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,den
+B6204,,Urination with total dependency,,DGPROP,23F31,False,Dependency in toileting,den
+B6204,,Urination with total dependency,,DGPROP,23F32,False,Severe dependency in toileting,den
+B6204,,Urination with total dependency,,MDC,99,False,Unspecific or erroneous information,den
+P7100,,"Basic interpersonal interactions, no activity limitation",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,swe/den
+P7100,,"Basic interpersonal interactions, no activity limitation",,MDC,99,False,Unspecific or erroneous information,swe/den
+P7101,,"Basic interpersonal interactions, mild activity limitation",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,swe/den
+P7101,,"Basic interpersonal interactions, mild activity limitation",,MDC,99,False,Unspecific or erroneous information,swe/den
+P7102,,"Basic interpersonal interactions, moderate activity limitation",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,swe/den
+P7102,,"Basic interpersonal interactions, moderate activity limitation",,DGPROP,23F91,False,Dependency in interpersonal interactions and relationship,swe/den
+P7102,,"Basic interpersonal interactions, moderate activity limitation",,MDC,99,False,Unspecific or erroneous information,swe/den
+P7103,,"Basic interpersonal interactions, severe activity limitation",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,swe/den
+P7103,,"Basic interpersonal interactions, severe activity limitation",,DGPROP,23F91,False,Dependency in interpersonal interactions and relationship,swe/den
+P7103,,"Basic interpersonal interactions, severe activity limitation",,MDC,99,False,Unspecific or erroneous information,swe/den
+P7104,,"Basic interpersonal interactions, total activity limitation",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,swe/den
+P7104,,"Basic interpersonal interactions, total activity limitation",,DGPROP,23F91,False,Dependency in interpersonal interactions and relationship,swe/den
+P7104,,"Basic interpersonal interactions, total activity limitation",,MDC,99,False,Unspecific or erroneous information,swe/den
+P7990,,Interpersonal interactions and relationships independently,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/ice/den/fin
+P7990,,Interpersonal interactions and relationships independently,,MDC,99,False,Unspecific or erroneous information,est/ice/den/fin
+P7991,,Interpersonal interactions and relationships modified independent,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/ice/den/fin
+P7991,,Interpersonal interactions and relationships modified independent,,MDC,99,False,Unspecific or erroneous information,est/ice/den/fin
+P7992,,Interpersonal interactions and relationships with mild to moderat,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/ice/den/fin
+P7992,,Interpersonal interactions and relationships with mild to moderat,,DGPROP,23F91,False,Dependency in interpersonal interactions and relationship,est/ice/den/fin
+P7992,,Interpersonal interactions and relationships with mild to moderat,,MDC,99,False,Unspecific or erroneous information,est/ice/den/fin
+P7993,,Interpersonal interactions and relationships with severe dependen,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/ice/den/fin
+P7993,,Interpersonal interactions and relationships with severe dependen,,DGPROP,23F91,False,Dependency in interpersonal interactions and relationship,est/ice/den/fin
+P7993,,Interpersonal interactions and relationships with severe dependen,,MDC,99,False,Unspecific or erroneous information,est/ice/den/fin
+P7994,,Interpersonal interactions or relationships with total dependency,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/ice/den/fin
+P7994,,Interpersonal interactions or relationships with total dependency,,DGPROP,23F91,False,Dependency in interpersonal interactions and relationship,est/ice/den/fin
+P7994,,Interpersonal interactions or relationships with total dependency,,MDC,99,False,Unspecific or erroneous information,est/ice/den/fin
A0000,,"Cholera due to Vibrio cholerae 01, biovar cholerae",,COMPL,06C26,False,Gastroenteritis,est/swe/lat/ice/den/fin/nor
A0000,,"Cholera due to Vibrio cholerae 01, biovar cholerae",,DGCAT,06M08,False,"Esophagitis, gastroenteritis and miscellaneous digestive disorders",est/swe/lat/ice/den/fin/nor
A0000,,"Cholera due to Vibrio cholerae 01, biovar cholerae",,DGPROP,06X99,False,Diseases and disorders of the digestive system,nor
A0000,,"Cholera due to Vibrio cholerae 01, biovar cholerae",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
A0000,,"Cholera due to Vibrio cholerae 01, biovar cholerae",,MDC,06,False,Diseases and disorders of the digestive system,est/swe/lat/ice/den/fin/nor
A0000,,"Cholera due to Vibrio cholerae 01, biovar cholerae",,PDGPRO,06P06,False,Gastroenteritis,fin/swe
A0000,,"Cholera due to Vibrio cholerae 01, biovar cholerae",,PDGPRO,40P80,False,Same day emergency care conditions,nor
A0000,,"Cholera due to Vibrio cholerae 01, biovar cholerae",,SDGPRO,06K99,False,Diseases and disorders of the digestive system,est/swe/lat/ice/fin
A0010,,"Cholera due to Vibrio cholerae 01, biovar eltor",,COMPL,06C26,False,Gastroenteritis,est/swe/lat/ice/den/fin/nor
A0010,,"Cholera due to Vibrio cholerae 01, biovar eltor",,DGCAT,06M08,False,"Esophagitis, gastroenteritis and miscellaneous digestive disorders",est/swe/lat/ice/den/fin/nor
A0010,,"Cholera due to Vibrio cholerae 01, biovar eltor",,DGPROP,06X99,False,Diseases and disorders of the digestive system,nor
A0010,,"Cholera due to Vibrio cholerae 01, biovar eltor",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
A0010,,"Cholera due to Vibrio cholerae 01, biovar eltor",,MDC,06,False,Diseases and disorders of the digestive system,est/swe/lat/ice/den/fin/nor
A0010,,"Cholera due to Vibrio cholerae 01, biovar eltor",,PDGPRO,06P06,False,Gastroenteritis,swe/fin
A0010,,"Cholera due to Vibrio cholerae 01, biovar eltor",,SDGPRO,06K99,False,Diseases and disorders of the digestive system,est/swe/lat/ice/fin
A0090,,"Cholera, unspecified",,COMPL,06C26,False,Gastroenteritis,est/swe/lat/ice/den/fin/nor
A0090,,"Cholera, unspecified",,DGCAT,06M08,False,"Esophagitis, gastroenteritis and miscellaneous digestive disorders",est/swe/lat/ice/den/fin/nor
A0090,,"Cholera, unspecified",,DGPROP,06X99,False,Diseases and disorders of the digestive system,nor
A0090,,"Cholera, unspecified",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
A0090,,"Cholera, unspecified",,MDC,06,False,Diseases and disorders of the digestive system,est/swe/lat/ice/den/fin/nor
A0090,,"Cholera, unspecified",,PDGPRO,06P06,False,Gastroenteritis,swe/fin
A0090,,"Cholera, unspecified",,PDGPRO,40P80,False,Same day emergency care conditions,nor
A0090,,"Cholera, unspecified",,SDGPRO,06K99,False,Diseases and disorders of the digestive system,est/swe/lat/ice/fin
A0100,,Typhoid fever,,COMPL,06C26,False,Gastroenteritis,est/swe/lat/ice/den/fin/nor
A0100,,Typhoid fever,,DGCAT,18M99,False,Other infectious and parasitic disease diagnosis,est/swe/lat/ice/den/fin/nor
A0100,,Typhoid fever,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
A0100,,Typhoid fever,,DGPROP,18X99,False,Infectious and parasitic diseases,nor
A0100,,Typhoid fever,,MDC,18,False,Infectious and parasitic diseases,est/swe/lat/ice/den/fin/nor
A0100,,Typhoid fever,,PDGPRO,40P80,False,Same day emergency care conditions,nor
A0100,,Typhoid fever,,SDGPRO,18K99,False,Infectious and parasitic diseases,est/swe/lat/ice/fin
A0110,,Paratyphoid fever A,,COMPL,06C26,False,Gastroenteritis,est/swe/lat/ice/den/fin/nor
A0110,,Paratyphoid fever A,,DGCAT,18M99,False,Other infectious and parasitic disease diagnosis,est/swe/lat/ice/den/fin/nor
A0110,,Paratyphoid fever A,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
A0110,,Paratyphoid fever A,,DGPROP,18X99,False,Infectious and parasitic diseases,nor
A0110,,Paratyphoid fever A,,MDC,18,False,Infectious and parasitic diseases,est/swe/lat/ice/den/fin/nor
A0110,,Paratyphoid fever A,,PDGPRO,40P80,False,Same day emergency care conditions,nor
A0110,,Paratyphoid fever A,,SDGPRO,18K99,False,Infectious and parasitic diseases,est/swe/lat/ice/fin
A0120,,Paratyphoid fever B,,COMPL,06C26,False,Gastroenteritis,est/swe/lat/ice/den/fin/nor
A0120,,Paratyphoid fever B,,DGCAT,18M99,False,Other infectious and parasitic disease diagnosis,est/swe/lat/ice/den/fin/nor
A0120,,Paratyphoid fever B,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
A0120,,Paratyphoid fever B,,DGPROP,18X99,False,Infectious and parasitic diseases,nor
A0120,,Paratyphoid fever B,,MDC,18,False,Infectious and parasitic diseases,est/swe/lat/ice/den/fin/nor
A0120,,Paratyphoid fever B,,PDGPRO,40P80,False,Same day emergency care conditions,nor
A0120,,Paratyphoid fever B,,SDGPRO,18K99,False,Infectious and parasitic diseases,est/swe/lat/ice/fin
A0130,,Paratyphoid fever C,,COMPL,06C26,False,Gastroenteritis,est/swe/lat/ice/den/fin/nor
A0130,,Paratyphoid fever C,,DGCAT,18M99,False,Other infectious and parasitic disease diagnosis,est/swe/lat/ice/den/fin/nor
A0130,,Paratyphoid fever C,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
A0130,,Paratyphoid fever C,,DGPROP,18X99,False,Infectious and parasitic diseases,nor
A0130,,Paratyphoid fever C,,MDC,18,False,Infectious and parasitic diseases,est/swe/lat/ice/den/fin/nor
A0130,,Paratyphoid fever C,,SDGPRO,18K99,False,Infectious and parasitic diseases,est/swe/lat/ice/fin
A0140,,"Paratyphoid fever, unspecified",,COMPL,06C26,False,Gastroenteritis,est/swe/lat/ice/den/fin/nor
A0140,,"Paratyphoid fever, unspecified",,DGCAT,18M99,False,Other infectious and parasitic disease diagnosis,est/swe/lat/ice/den/fin/nor
A0140,,"Paratyphoid fever, unspecified",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
A0140,,"Paratyphoid fever, unspecified",,DGPROP,18X99,False,Infectious and parasitic diseases,nor
A0140,,"Paratyphoid fever, unspecified",,MDC,18,False,Infectious and parasitic diseases,est/swe/lat/ice/den/fin/nor
A0140,,"Paratyphoid fever, unspecified",,PDGPRO,40P80,False,Same day emergency care conditions,nor
A0140,,"Paratyphoid fever, unspecified",,SDGPRO,18K99,False,Infectious and parasitic diseases,est/swe/lat/ice/fin
A01AA,,Caries prophylactic agents,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,est/swe/lat/ice/den/fin/nor
A01AA01,,Sodium fluoride,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A01AA02,,Sodium monofluorophosphate,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A01AA03,,Olaflur,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
