code_nat,text_nat,code_plus,text_plus,country
4AA36,Inactivated at 31.12.2023 - OCREVUS (OKRELITSUMABI) LÄÄKEANNOS LASKIMOON,L04AA36,Ocrelizumab,fin
4AA37,"Inactivated at 31.12.2023 - Olumiant (Barisitinibi), lääkeannos",L04AA37,Baricitinib,fin
4AB02,Inactivated at 31.12.2023 - Ethylestrenol,L04AB02,Infliximab,fin
4AB04,Inactivated at 31.12.2023 - D04AB04 -,L04AB04,Adalimumab,fin
4AB05,Inactivated at 31.12.2023 - D04AB05 -,L04AB05,Certolizumab pegol,fin
4AB06,Inactivated at 31.12.2023 - Simponi (golimumab) 50 mg injektioneste,L04AB06,Golimumab,fin
4AC05,Inactivated at 31.12.2023 - Stelara lääkeannos laskimoon,L04AC05,Ustekinumab,fin
4AC06,"Inactivated at 31.12.2023 - Nucala (Mepolitsumabi), lääkeannos ihon alle",R03DX09,Mepolizumab,fin
4AC07,Inactivated at 31.12.2023 - C04AC07 -,L04AC07,Tocilizumab,fin
4AX02,Inactivated at 31.12.2023 - C04AX02 -,C04AX02,Phenoxybenzamine,fin
4AX04,Inactivated at 31.12.2023 - L04AX04 -,L04AX04,Lenalidomide,fin
4BA02,Inactivated at 31.12.2023 - J04BA02 -,J04BA02,Dapsone,fin
4CJ01,Inactivated at 31.12.2023 - V04CJ01 -,V04CJ01,Thyrotropin,fin
4CX01,Inactivated at 31.12.2023 - Hexvix 85mg jauhe+sol (50ml) virtsarakkoon esit. ruisku 1 inj.plo,V04CX01,Indocyanine green,fin
5AB01,Inactivated at 31.12.2023 - A05AB01 -,A05AB01,Nicotinyl methylamide,fin
5AB02,Inactivated at 31.12.2023 - J05AB02 -,J05AB02,Idoxuridine,fin
5AB04,Inactivated at 31.12.2023 - J05AB04 -,J05AP01,Ribavirin,fin
5AB12,Inactivated at 31.12.2023 - J05AB12 -,J05AB12,Cidofovir,fin
5AB14,"Inactivated at 31.12.2023 - Valcyte tbl, suun kautta",J05AB14,Valganciclovir,fin
5AB15,Inactivated at 31.12.2023 - J05AB15 -,J05AB15,Brivudine,fin
5AD01,Inactivated at 31.12.2023 - C05AD01 -,C05AD01,Lidocaine,fin
5AH01,Inactivated at 31.12.2023 - Relenza-inhalaatiojauhe,J05AH01,Zanamivir,fin
5AH02,Inactivated at 31.12.2023 - Tamiflu-kapseli tai -mikstuura,J05AH02,Oseltamivir,fin
5AP51,Inactivated at 31.12.2023 - Harvoni,J05AP51,Sofosbuvir and ledipasvir,fin
5BA03,"Inactivated at 31.12.2023 - PAMIFOS, 3mg/ml, 10 ml",M05BA03,Pamidronic acid,fin
5BA06,Inactivated at 31.12.2023 - A05BA06 -,A05BA06,Ornithine oxoglurate,fin
5BA08,Inactivated at 31.12.2023 - M05BA08 -,M05BA08,Zoledronic acid,fin
5BC01,Inactivated at 31.12.2023 - B05BC01 -,B05BC01,Mannitol,fin
5BC02,Inactivated at 31.12.2023 - B05BC02 -,B05BC02,Carbamide,fin
5BX01,Inactivated at 31.12.2023 - C05BX01 -,C05BX01,Calcium dobesilate,fin
5BX04,Inactivated at 31.12.2023 - Xgeva 120 mg (denosumabi) lääkeannos ihon alle,M05BX04,Denosumab,fin
5CM18,Inactivated at 31.12.2023 - N05CM18 -,N05CM18,Dexmedetomidine,fin
6AA03,Inactivated at 31.12.2023 - A16AA03 -,A16AA03,Glutamine,fin
6AB02,Inactivated at 31.12.2023 - A06AB02 -,A06AB02,Bisacodyl,fin
6AB03,Inactivated at 31.12.2023 - A06AB03 -,A06AB03,Dantron,fin
6AB04,Inactivated at 31.12.2023 - A06AB04 -,A06AB04,Phenolphthalein,fin
6AB05,Inactivated at 31.12.2023 - Aldurazyme (larodinaasi) 100U/ml 5ml,A16AB05,Laronidase,fin
6AB07,Inactivated at 31.12.2023 - A06AB07 -,A06AB07,Cascara,fin
6AB09,Inactivated at 31.12.2023 - Elaprase 3mg/ml,A16AB09,Idursulfase,fin
6AB10,Inactivated at 31.12.2023 - VPRIV (A16AB10) lääkeannos,A16AB10,Velaglucerase alfa,fin
6AB13,Inactivated at 31.12.2023 - Strensiq 40 mg/ml,A16AB13,Asfotase alfa,fin
6AC01,Inactivated at 31.12.2023 - Berinert/ Cebitor 1000IU (C1-esteraasiestäjä) laskimoon,B06AC01,"C1-inhibitor, plasma derived",fin
6AC02,Inactivated at 31.12.2023 - Ikatibantti (Firazyr),B06AC02,Icatibant,fin
6AX04,Inactivated at 31.12.2023 - A16AX04 -,A16AX04,Nitisinone,fin
6AX06,Inactivated at 31.12.2023 - Zavesca lääkehoito potilaalle (miglustaatti),A16AX06,Miglustat,fin
6BA01,Inactivated at 31.12.2023 - D06BA01 -,D06BA01,Silver sulfadiazine,fin
6BA02,Inactivated at 31.12.2023 - D06BA02 -,J06BA02,"Immunoglobulins, normal human, for intravascular adm",fin
6BB03,Inactivated at 31.12.2023 - Variguin 100IU/ml,J06BB03,Varicella/zoster immunoglobulin,fin
6BB04,Inactivated at 31.12.2023 - D06BB04 -,D06BB04,Podophyllotoxin,fin
6BB05,Inactivated at 31.12.2023 - D06BB05 -,D06BB05,Inosine,fin
6BB16,Inactivated at 31.12.2023 - J06BB16 -,J06BB16,Palivizumab,fin
6BB21,Inactivated at 31.12.2023 - Zinplava (betslotoksumabi) iv,J06BB21,Bezlotoxumab,fin
7AA02,Inactivated at 31.12.2023 - Curosurf 1.5ml - Intranasaalinen,R07AA02,Natural phospholipids,fin
7AX01,Inactivated at 31.12.2023 - Inomax/ Pulmonox (typpioksidi) inhalaatio,R07AX01,Nitric oxide,fin
9AB02,"Inactivated at 31.12.2023 - Clostridium histolyticum, Xiaper, ihon alle",M09AB02,Collagenase clostridium histolyticum,fin
9AX01,Inactivated at 31.12.2023 - Hyalgan nivelen sisään,M09AX01,Hyaluronic acid,fin
9AX07,Inactivated at 31.12.2023 - Spinranza Nusinerseeni,M09AX07,Nusinersen,fin
A01AA01,Natriumfluoridi,A01AA01,Sodium fluoride,fin
A01AA02,Natriummonofluorofosfaatti,A01AA02,Sodium monofluorophosphate,fin
A01AA03,Olafluuri,A01AA03,Olaflur,fin
A01AA04,Tinafluoridi,A01AA04,Stannous fluoride,fin
A01AA30,Yhdistelmävalmisteet,A01AA30,Combinations,fin
A01AA51,"Natriumfluoridi, yhdistelmävalmisteet",A01AA51,"Sodium fluoride, combinations",fin
A01AB02,Vetyperoksidi,A01AB02,Hydrogen peroxide,fin
A01AB03,Klooriheksidiini,A01AB03,Chlorhexidine,fin
A01AB04,Amfoterisiini,A01AB04,Amphotericin B,fin
A01AB05,Polynoksyliini,A01AB05,Polynoxylin,fin
A01AB06,Domifeeni,A01AB06,Domiphen,fin
A01AB07,Oksikinoliini,A01AB07,Oxyquinoline,fin
A01AB08,Neomysiini,A01AB08,Neomycin,fin
A01AB09,Mikonatsoli,A01AB09,Miconazole,fin
A01AB10,Natamysiini,A01AB10,Natamycin,fin
A01AB11,Muut,A01AB11,Various,fin
A01AB12,Heksetidiini,A01AB12,Hexetidine,fin
A01AB13,Tetrasykliini,A01AB13,Tetracycline,fin
A01AB14,Bentsoksoniumkloridi,A01AB14,Benzoxonium chloride,fin
A01AB15,Tibetsoniumjodidi,A01AB15,Tibezonium iodide,fin
A01AB16,Mepartrisiini,A01AB16,Mepartricin,fin
A01AB17,Metronidatsoli,A01AB17,Metronidazole,fin
A01AB18,Klotrimatsoli,A01AB18,Clotrimazole,fin
A01AB19,Natriumperboraatti,A01AB19,Sodium perborate,fin
A01AB21,Klooritetrasykliini,A01AB21,Chlortetracycline,fin
A01AB22,Doksisykliini,A01AB22,Doxycycline,fin
A01AB23,Minosykliini,A01AB23,Minocycline,fin
A01AB24,Oktenidiini,A01AB24,Octenidine,fin
A01AB25,Oksitetrasykliini,A01AB25,Oxytetracycline,fin
A01AB53,Klooriheksidiini ja setyylipyridinium,A01AB53,Chlorhexidine and cetylpyridinium,fin
A01AC01,Triamsinoloni,A01AC01,Triamcinolone,fin
A01AC02,Deksametasoni,A01AC02,Dexamethasone,fin
A01AC03,Hydrokortisoni,A01AC03,Hydrocortisone,fin
A01AC04,Prednisoloni,A01AC04,Prednisolone,fin
A01AC54,"Prednisoloni, yhdistelmävalmisteet",A01AC54,"Prednisolone, combinations",fin
A01AD01,Adrenaliini,A01AD01,Epinephrine,fin
A01AD02,Bentsydamiini,A01AD02,Benzydamine,fin
A01AD05,Asetyylisalisyylihappo,A01AD05,Acetylsalicylic acid,fin
A01AD06,Adrenaloni,A01AD06,Adrenalone,fin
A01AD07,Amleksanoksi,A01AD07,Amlexanox,fin
A01AD08,Bekaplermiini,A01AD08,Becaplermin,fin
A01AD11,Muut,A01AD11,Various,fin
A02AA01,Magnesiumkarbonaatti,A02AA01,Magnesium carbonate,fin
A02AA02,Magnesiumoksidi,A02AA02,Magnesium oxide,fin
A02AA03,Magnesiumperoksidi,A02AA03,Magnesium peroxide,fin
A02AA04,Magnesiumhydroksidi,A02AA04,Magnesium hydroxide,fin
A02AA05,Magnesiumsilikaatti,A02AA05,Magnesium silicate,fin
A02AA10,Yhdistelmävalmisteet,A02AA10,Combinations,fin
A02AB01,Aluminiumoksidi,A02AB01,Aluminium hydroxide,fin
A02AB02,Aluminiumhydroksidi,A02AB02,Algeldrate,fin
A02AB03,Aluminiumfosfaatti,A02AB03,Aluminium phosphate,fin
A02AB04,Dihydroksialuminiumnatriumkarbonaatti,A02AB04,Dihydroxialumini sodium carbonate,fin
A02AB05,Aluminiumasetoasetaatti,A02AB05,Aluminium acetoacetate,fin
A02AB06,Aloglutamoli,A02AB06,Aloglutamol,fin
A02AB07,Aluminiumglysinaatti,A02AB07,Aluminium glycinate,fin
A02AB10,Yhdistelmävalmisteet,A02AB10,Combinations,fin
A02AC01,Kalsiumkarbonaatti,A02AC01,Calcium carbonate,fin
A02AC02,Kalsiumsilikaatti,A02AC02,Calcium silicate,fin
A02AC10,Yhdistelmävalmisteet,A02AC10,Combinations,fin
A02AD01,Tavanomaiset aluminium/kalsium/magnesiumyhdisteet,A02AD01,Ordinary salt combinations,fin
A02AD02,Magaldraatti,A02AD02,Magaldrate,fin
A02AD03,Almagaatti,A02AD03,Almagate,fin
A02AD04,Hydrotalsiitti,A02AD04,Hydrotalcite,fin
A02AD05,Almasilaatti,A02AD05,Almasilate,fin
A02AF01,Magaldraatti ja kaasunmuodostusta vähentävä lääkeaine,A02AF01,Magaldrate and antiflatulents,fin
A02AF02,Tavalliset suolayhdistelmät ja kaasunmuodostusta vähentävä lääkeaine,A02AF02,Ordinary salt combinations and antiflatulents,fin
A02BA01,Simetidiini,A02BA01,Cimetidine,fin
A02BA02,Ranitidiini,A02BA02,Ranitidine,fin
A02BA03,Famotidiini,A02BA03,Famotidine,fin
A02BA04,Nitsatidiini,A02BA04,Nizatidine,fin
A02BA05,Niperotidiini,A02BA05,Niperotidine,fin
A02BA06,Roksatidiini,A02BA06,Roxatidine,fin
A02BA07,Ranitidiinivismuttisitraatti,A02BA07,Ranitidine bismuth citrate,fin
A02BA08,Lafutidiini,A02BA08,Lafutidine,fin
A02BA51,"Simetidiini, yhdistelmävalmisteet",A02BA51,"Cimetidine, combinations",fin
A02BA53,"Famotidiini, yhdistelmävalmisteet",A02BA53,"Famotidine, combinations",fin
A02BB01,Misoprostoli,A02BB01,Misoprostol,fin
A02BB02,Enprostiili,A02BB02,Enprostil,fin
A02BC01,Omepratsoli,A02BC01,Omeprazole,fin
A02BC02,Pantopratsoli,A02BC02,Pantoprazole,fin
A02BC03,Lansopratsoli,A02BC03,Lansoprazole,fin
A02BC04,Rabepratsoli,A02BC04,Rabeprazole,fin
A02BC05,Esomepratsoli,A02BC05,Esomeprazole,fin
A02BC06,Dekslansopratsoli,A02BC06,Dexlansoprazole,fin
A02BC07,Deksrabepratsoli,A02BC07,Dexrabeprazole,fin
A02BC08,Vonopratsaani,A02BC08,Vonoprazan,fin
A02BC09,Tegopratsaani,A02BC09,Tegoprazan,fin
A02BC51,"Omepratsoli, yhdistelmävalmisteet",A02BC51,"Omeprazole, combinations",fin
A02BC53,"Lansopratsoli, yhdistelmävalmisteet",A02BC53,"Lansoprazole, combinations",fin
A02BC54,"Rabepratsoli, yhdistelmävalmisteet",A02BC54,"Rabeprazole, combinations",fin
A02BD01,"Omepratsoli, amoksisilliini ja metronidatsoli",A02BD01,"Omeprazole, amoxicillin and metronidazole",fin
A02BD02,"Lansopratsoli, metronidatsoli ja tetrasykliini",A02BD02,"Lansoprazole, tetracycline and metronidazole",fin
A02BD03,"Lansopratsoli, metronidatsoli ja amoksisilliini",A02BD03,"Lansoprazole, amoxicillin and metronidazole",fin
A02BD04,"Pantopratsoli, amoksisilliini ja klaritromysiini",A02BD04,"Pantoprazole, amoxicillin and clarithromycin",fin
A02BD05,"Omepratsoli, amoksisilliini ja klaritromysiini",A02BD05,"Omeprazole, amoxicillin and clarithromycin",fin
A02BD06,"Esomepratsoli, amoksisilliini ja klaritromysiini",A02BD06,"Esomeprazole, amoxicillin and clarithromycin",fin
A02BD07,"Lansopratsoli, amoksisilliini ja klaritromysiini",A02BD07,"Lansoprazole, amoxicillin and clarithromycin",fin
A02BD08,"Vismuttisubsitraatti, metronidatsoli ja tetrasykliini",A02BD08,"Bismuth subcitrate, tetracycline and metronidazole",fin
A02BD09,"Lansopratsoli, klaritromysiini ja tinidatsoli",A02BD09,"Lansoprazole, clarithromycin and tinidazole",fin
A02BD10,"Lansopratsoli, amoksisilliini ja levofloksasiini",A02BD10,"Lansoprazole, amoxicillin and levofloxacin",fin
A02BD11,"Pantopratsoli, amoksisilliini, klaritromysiini ja metronidatsoli",A02BD11,"Pantoprazole, amoxicillin, clarithromycin and metro",fin
A02BD12,"Rabepratsoli, amoksisilliini ja klaritromysiini",A02BD12,"Rabeprazole, amoxicillin and clarithromycin",fin
A02BD13,"Rabepratsoli, amoksisilliini ja metronidatsoli",A02BD13,"Rabeprazole, amoxicillin and metronidazole",fin
A02BD14,"Vonopratsaani, amoksisilliini ja klaritromysiini",A02BD14,"Vonoprazan, amoxicillin and clarithromycin",fin
A02BD15,"Vonopratsaani, amoksisilliini ja metronidatsoli",A02BD15,"Vonoprazan, amoxicillin and metronidazole",fin
A02BD16,"Omepratsoli, Amoksisilliini Ja Rifabutiini",A02BD16,"Omeprazole, amoxicillin and rifabutin",fin
A02BD17,Vonopratsaani ja amoksisilliini,A02BD17,Vonoprazan and amoxicillin,fin
A02BX01,Karbenoksoloni,A02BX01,Carbenoxolone,fin
A02BX02,Sukralfaatti,A02BX02,Sucralfate,fin
A02BX03,Pirentsepiini,A02BX03,Pirenzepine,fin
A02BX04,Metiosulfoniumkloridi,A02BX04,Methiosulfonium chloride,fin
A02BX05,Vismuttisubsitraatti,A02BX05,Bismuth subcitrate,fin
A02BX06,Proglumidi,A02BX06,Proglumide,fin
A02BX07,Gefarnaatti,A02BX07,Gefarnate,fin
A02BX08,Sulglikotidi,A02BX08,Sulglicotide,fin
A02BX09,Asetoksoloni,A02BX09,Acetoxolone,fin
A02BX10,Tsolimidiini,A02BX10,Zolimidine,fin
A02BX11,Troksipidi,A02BX11,Troxipide,fin
A02BX12,Vismuttisubnitraatti,A02BX12,Bismuth subnitrate,fin
A02BX13,Algiinihappo,A02BX13,Alginic acid,fin
A02BX14,rebamipidi,A02BX14,Rebamipide,fin
A02BX15,Teprenoni,A02BX15,Teprenone,fin
A02BX16,Irsogladiini,A02BX16,Irsogladine,fin
A02BX51,"Karbenoksoloni, yhdistelmävalmisteet",A02BX51,"Carbenoxolone, combinations excl. psycholeptics",fin
A02BX71,Karbenoksoloni ja psyykenlääke,A02BX71,"Carbenoxolone, combinations with psycholeptics",fin
A02BX77,Gefarnaatti ja psyykenlääke,A02BX77,"Gefarnate, combinations with psycholeptics",fin
A03AA01,Oksifensyklimiini,A03AA01,Oxyphencyclimine,fin
A03AA03,Kamylofiini,A03AA03,Camylofin,fin
A03AA04,Mebeveriini,A03AA04,Mebeverine,fin
A03AA05,Trimebutiini,A03AA05,Trimebutine,fin
A03AA06,Rosiveriini,A03AA06,Rociverine,fin
A03AA07,Disykloveriini,A03AA07,Dicycloverine,fin
A03AA08,Diheksyveriini,A03AA08,Dihexyverine,fin
A03AA09,Difemeriini,A03AA09,Difemerine,fin
A03AA30,Piperidolaatti,A03AA30,Piperidolate,fin
A03AB01,Bentsiloni,A03AB01,Benzilone,fin
A03AB02,glykopyrroniumbromidi,A03AB02,Glycopyrronium bromide,fin
A03AB03,Oksifenoni,A03AB03,Oxyphenonium,fin
A03AB04,Pentienaatti,A03AB04,Penthienate,fin
A03AB05,Propanteliini,A03AB05,Propantheline,fin
A03AB06,Otiloniumbromidi,A03AB06,Otilonium bromide,fin
A03AB07,Metanteliini,A03AB07,Methantheline,fin
A03AB08,Tridiheksetyyli,A03AB08,Tridihexethyl,fin
A03AB09,Isopropamidi,A03AB09,Isopropamide,fin
A03AB10,Heksosykliini,A03AB10,Hexocyclium,fin
A03AB11,Poldiini,A03AB11,Poldine,fin
A03AB12,Mepentsolaatti,A03AB12,Mepenzolate,fin
A03AB13,Bevonium,A03AB13,Bevonium,fin
A03AB14,Pipentsolaatti,A03AB14,Pipenzolate,fin
A03AB15,Difemaniili,A03AB15,Diphemanil,fin
A03AB16,(2-bentshydryylioksietyyli)dietyyli-metyyliammoniumjodidi,A03AB16,(2-benzhydryloxyethyl)diethyl-methylammonium iodide,fin
A03AB17,Tiemoniumjodidi,A03AB17,Tiemonium iodide,fin
A03AB18,Prifiniumbromidi,A03AB18,Prifinium bromide,fin
A03AB19,Timepidiumbromidi,A03AB19,Timepidium bromide,fin
A03AB21,Fenpiveriini,A03AB21,Fenpiverinium,fin
A03AB53,"Oksifenoni, yhdistelmävalmisteet",A03AB53,"Oxyphenonium, combinations",fin
A03AC02,Dimetyyliaminopropionyylifenotiatsiini,A03AC02,Dimethylaminopropionylphenothiazine,fin
A03AC04,Nikofetamidi,A03AC04,Nicofetamide,fin
A03AC05,Tiropramidi,A03AC05,Tiropramide,fin
A03AD01,Papaveriini,A03AD01,Papaverine,fin
A03AD02,Drotaveriini,A03AD02,Drotaverine,fin
A03AD30,Moksaveriini,A03AD30,Moxaverine,fin
A03AE01,Alosetroni,A03AE01,Alosetron,fin
A03AE03,Silansetroni,A03AE03,Cilansetron,fin
A03AX01,Fenpipraani,A03AX01,Fenpiprane,fin
A03AX02,Di-isopromiini,A03AX02,Diisopromine,fin
A03AX03,Klooribentsoksamiini,A03AX03,Chlorbenzoxamine,fin
A03AX04,Pinaveriini,A03AX04,Pinaverium,fin
A03AX05,Fenoveriini,A03AX05,Fenoverine,fin
A03AX06,Idanpramiini,A03AX06,Idanpramine,fin
A03AX07,Proksatsoli,A03AX07,Proxazole,fin
A03AX08,Alveriini,A03AX08,Alverine,fin
A03AX09,Trepibutoni,A03AX09,Trepibutone,fin
A03AX10,Isometepteeni,A03AX10,Isometheptene,fin
A03AX11,Karoveriini,A03AX11,Caroverine,fin
A03AX12,Floroglusinoli,A03AX12,Phloroglucinol,fin
A03AX13,Silikonit,A03AX13,Silicones,fin
A03AX14,Valetamaatti,A03AX14,Valethamate,fin
A03AX15,Menthae piperitae aetheroleum,A03AX15,Menthae piperitae aetheroleum,fin
A03AX30,Trimetyylidifenyylipropyyliamiini,A03AX30,Trimethyldiphenylpropylamine,fin
A03AX58,"Alveriini, yhdistelmävalmisteet",A03AX58,"Alverine, combinations",fin
A03BA01,Atropiini,A03BA01,Atropine,fin
A03BA03,Hyoskyamiini,A03BA03,Hyoscyamine,fin
A03BA04,Belladonna-alkaloidit,A03BA04,Belladonna total alkaloids,fin
A03BB01,Butyyliskopolamiini,A03BB01,Butylscopolamine,fin
A03BB02,Metyyliatropiini,A03BB02,Methylatropine,fin
A03BB03,Metyyliskopolamiini,A03BB03,Methylscopolamine,fin
A03BB04,Fentonium,A03BB04,Fentonium,fin
A03BB05,Simetropiinibromidi,A03BB05,Cimetropium bromide,fin
A03BB06,Homatropiinimetyylibromidi,A03BB06,Homatropine methylbromide,fin
A03CA01,Isopropamidi ja psyykenlääke,A03CA01,Isopropamide and psycholeptics,fin
A03CA02,Klidiini ja psyykenlääke,A03CA02,Clidinium and psycholeptics,fin
A03CA03,Oksifensyklimiini ja psyykenlääke,A03CA03,Oxyphencyclimine and psycholeptics,fin
A03CA04,Otiloniumbromidi ja psyykenlääke,A03CA04,Otilonium bromide and psycholeptics,fin
A03CA05,Glykopyrronium ja psyykenlääke,A03CA05,Glycopyrronium bromide and psycholeptics,fin
A03CA06,Bevonium ja psyykenlääke,A03CA06,Bevonium and psycholeptics,fin
A03CA07,Ambutonium ja psyykenlääke,A03CA07,Ambutonium and psycholeptics,fin
A03CA08,Difemaniili ja psyykenlääke,A03CA08,Diphemanil and psycholeptics,fin
A03CA09,Pipentsolaatti ja psyykenlääke,A03CA09,Pipenzolate and psycholeptics,fin
A03CA30,Emeproni ja psyykenlääke,A03CA30,Emepronium and psycholeptics,fin
A03CA34,Propanteliini ja psyykenlääke,A03CA34,Propantheline and psycholeptics,fin
A03CB01,Metyyliskopolamiini ja psyykenlääke,A03CB01,Methylscopolamine and psycholeptics,fin
A03CB02,Belladonna-alkaloidit ja psyykenlääke,A03CB02,Belladonna total alkaloids and psycholeptics,fin
A03CB03,Atropiini ja psyykenlääke,A03CB03,Atropine and psycholeptics,fin
A03CB04,Homatropiinimetyylibromidi ja psyykenlääke,A03CB04,Homatropine methylbromide and psycholeptics,fin
A03CB31,Hyoskyamiini ja psyykenlääke,A03CB31,Hyoscyamine and psycholeptics,fin
A03DA01,Tropentsiloni ja analgeetti,A03DA01,Tropenzilone and analgesics,fin
A03DA02,Pitofenoni ja analgeetti,A03DA02,Pitofenone and analgesics,fin
A03DA03,Bevonium ja analgeetti,A03DA03,Bevonium and analgesics,fin
A03DA04,Siklonium ja analgeetti,A03DA04,Ciclonium and analgesics,fin
A03DA05,Kamylofiini ja analgeetti,A03DA05,Camylofin and analgesics,fin
A03DA06,Trospium ja analgeetti,A03DA06,Trospium and analgesics,fin
A03DA07,Tiemoniumjodidi ja analgeetti,A03DA07,Tiemonium iodide and analgesics,fin
A03DB04,Butyyliskopolamiini ja analgeetti,A03DB04,Butylscopolamine and analgesics,fin
A03FA01,Metoklopramidi,A03FA01,Metoclopramide,fin
A03FA02,Sisapridi,A03FA02,Cisapride,fin
A03FA03,Domperidoni,A03FA03,Domperidone,fin
A03FA04,Bromopridi,A03FA04,Bromopride,fin
A03FA05,Alitsapridi,A03FA05,Alizapride,fin
A03FA06,Klebopridi,A03FA06,Clebopride,fin
A03FA07,Itopridi,A03FA07,Itopride,fin
A03FA08,Sinitapridi,A03FA08,Cinitapride,fin
A03FA09,Mosapridi,A03FA09,Mosapride,fin
A03FA10,Akotiamidi,A03FA10,Acotiamide,fin
A04AA01,Ondansetroni,A04AA01,Ondansetron,fin
A04AA02,Granisetroni,A04AA02,Granisetron,fin
A04AA03,Tropisetroni,A04AA03,Tropisetron,fin
A04AA04,Dolasetroni,A04AA04,Dolasetron,fin
A04AA05,Palonosetroni,A04AA05,Palonosetron,fin
A04AA55,"Palonosetroni, yhdistelmävalmisteet",A04AA55,"Palonosetron, combinations",fin
A04AD01,Skopolamiini,A04AD01,Scopolamine,fin
A04AD02,Seriumoksalaatti,A04AD02,Cerium oxalate,fin
A04AD04,Klooributanoli,A04AD04,Chlorobutanol,fin
A04AD05,Metopimatsiini,A04AD05,Metopimazine,fin
A04AD10,Dronabinoli,A04AD10,Dronabinol,fin
A04AD11,Nabiloni,A04AD11,Nabilone,fin
A04AD12,Aprepitantti,A04AD12,Aprepitant,fin
A04AD13,Kasopitantti,A04AD13,Casopitant,fin
A04AD14,Rolapitantti,A04AD14,Rolapitant,fin
A04AD51,"Skopolamiini, yhdistelmävalmisteet",A04AD51,"Scopolamine, combinations",fin
A04AD54,"Klooributanoli, yhdistelmävalmisteet",A04AD54,"Chlorobutanol, combinations",fin
A05AA01,Kenodeoksikoolihappo,A05AA01,Chenodeoxycholic acid,fin
A05AA02,Ursodeoksikoolihappo,A05AA02,Ursodeoxycholic acid,fin
A05AA03,Koolihappo,A05AA03,Cholic acid,fin
A05AA04,Obetikoolihappo,A05AA04,Obeticholic acid,fin
A05AA05,Ursodoksikoltauriini,A05AA05,Ursodoxicoltaurine,fin
A05AB01,Nikotinyylimetyyliamidi,A05AB01,Nicotinyl methylamide,fin
A05AX01,Piprotsoliini,A05AX01,Piprozolin,fin
A05AX02,Hymekromoni,A05AX02,Hymecromone,fin
A05AX03,Syklobutyroli,A05AX03,Cyclobutyrol,fin
A05AX04,Maraliksibaattikloridi,A05AX04,Maralixibat chloride,fin
A05AX05,Odeviksibaatti,A05AX05,Odevixibat,fin
A05AX06,Elafibranori,A05AX06,Elafibranor,fin
A05BA01,Arginiiniglutamaatti,A05BA01,Arginine glutamate,fin
A05BA03,Silymariini,A05BA03,Silymarin,fin
A05BA04,Sitioloni,A05BA04,Citiolone,fin
A05BA05,Epomedioli,A05BA05,Epomediol,fin
A05BA06,Ornitiinioksogluraatti,A05BA06,Ornithine oxoglurate,fin
A05BA07,Tidiasiikkiarginiini,A05BA07,Tidiacic arginine,fin
A05BA08,Glykyrritsiinihappo,A05BA08,Glycyrrhizic acid,fin
A05BA09,Metadoksiini,A05BA09,Metadoxine,fin
A05BA10,Fosfolipidit,A05BA10,Phospholipids,fin
A06AA01,Nestemäinen parafiini,A06AA01,Liquid paraffin,fin
A06AA02,Natriumdokusaatti,A06AA02,Docusate sodium,fin
A06AA51,"Nestemäinen parafiini, yhdistelmävalmisteet",A06AA51,"Liquid paraffin, combinations",fin
A06AB01,Oksifenisatiini,A06AB01,Oxyphenisatine,fin
A06AB02,Bisakodyyli,A06AB02,Bisacodyl,fin
A06AB03,Dantroni,A06AB03,Dantron,fin
A06AB04,Fenoliftaleiini,A06AB04,Phenolphthalein,fin
A06AB05,Risiiniöljy,A06AB05,Castor oil,fin
A06AB06,Sennaglykosidit,A06AB06,Senna glycosides,fin
A06AB07,Sagrada,A06AB07,Cascara,fin
A06AB08,Natriumpikosulfaatti,A06AB08,Sodium picosulfate,fin
A06AB09,Bisoksatiini,A06AB09,Bisoxatin,fin
A06AB20,Kontaktilaksatiivien yhdistelmävalmisteet,A06AB20,Contact laxatives in combination,fin
A06AB30,Kontaktilaksatiivin ja belladonna-alkaloidien yhdistelmävalmisteet,A06AB30,Contact laxatives in combination with belladonna al,fin
A06AB52,"Bisakodyyli, yhdistelmävalmisteet",A06AB52,"Bisacodyl, combinations",fin
A06AB53,"Dantroni, yhdistelmävalmisteet",A06AB53,"Dantron, combinations",fin
A06AB56,Sennaglykosideja sisältävät yhdistelmävalmisteet,A06AB56,"Senna glycosides, combinations",fin
A06AB57,"Sagrada, yhdistelmävalmisteet",A06AB57,"Cascara, combinations",fin
A06AB58,"Natriumpikosulfaatti, yhdistelmävalmisteet",A06AB58,"Sodium picosulfate, combinations",fin
A06AC01,Ispaghula (psylliumin siemenet),A06AC01,Ispaghula (psylla seeds),fin
A06AC02,Etuloosi,A06AC02,Ethulose,fin
A06AC03,Sterkulia,A06AC03,Sterculia,fin
A06AC05,Pellavansiemenet,A06AC05,Linseed,fin
A06AC06,Metyyliselluloosa,A06AC06,Methylcellulose,fin
A06AC07,Vehnäkuitu,A06AC07,Triticum (wheat fibre),fin
A06AC08,Polykarbofiilikalsium,A06AC08,Polycarbophil calcium,fin
A06AC51,"Ispaghula, yhdistelmävalmisteet",A06AC51,"Ispaghula, combinations",fin
A06AC53,"Sterkulia, yhdistelmävalmisteet",A06AC53,"Sterculia, combinations",fin
A06AC55,"Pellavansiemenet, yhdistelmävalmisteet",A06AC55,"Linseed, combinations",fin
