code_nat,text_nat,code_plus,text_plus,vartype,varval,or_val,prop_0,varval_text_comb,nat_ver
1XE18,Inactivated at 31.12.2023 - Jakavi (ruksolitinibi) lääkehoito potilaalle,L01XE18,Ruxolitinib,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
1XE21,Inactivated at 31.12.2023 - Stivarga (regorafenibi) lääkeannos,L01XE21,Regorafenib,OR,0,0,False,,fin
1XE21,Inactivated at 31.12.2023 - Stivarga (regorafenibi) lääkeannos,L01XE21,Regorafenib,PROCPR,90T01,0,False,Cytostatic drug,fin
1XE39,"Inactivated at 31.12.2023 - Rydapt (Midostauriini), 50mg (28tbl), lääkeannos suun kautta",L01XE39,Midostaurin,OR,0,0,False,,fin
1XE39,"Inactivated at 31.12.2023 - Rydapt (Midostauriini), 50mg (28tbl), lääkeannos suun kautta",L01XE39,Midostaurin,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX02,Inactivated at 31.12.2023 - J01XX02 -,J01XX02,Xibornol,OR,0,0,False,,fin/swe
1XX02,Inactivated at 31.12.2023 - J01XX02 -,J01XX02,Xibornol,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
1XX08,Inactivated at 31.12.2023 - J01XX08 -,J01XX08,Linezolid,DGPROP,99X20,0,False,Medication delivered for home use,fin
1XX08,Inactivated at 31.12.2023 - J01XX08 -,J01XX08,Linezolid,OR,0,0,False,,fin/swe
1XX08,Inactivated at 31.12.2023 - J01XX08 -,J01XX08,Linezolid,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
1XX09,Inactivated at 31.12.2023 - J01XX09 -,J01XX09,Daptomycin,OR,0,0,False,,fin/swe
1XX10,Inactivated at 31.12.2023 - L01XX10 -,L01XX10,Masoprocol,OR,0,0,False,,fin/swe
1XX10,Inactivated at 31.12.2023 - L01XX10 -,L01XX10,Masoprocol,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX11,Inactivated at 31.12.2023 - L01XX11 -,L01XX11,Estramustine,OR,0,0,False,,fin/swe
1XX11,Inactivated at 31.12.2023 - L01XX11 -,L01XX11,Estramustine,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX14,Inactivated at 31.12.2023 - L01XX14 -,L01XX14,Tretinoin,OR,0,0,False,,fin/swe
1XX14,Inactivated at 31.12.2023 - L01XX14 -,L01XX14,Tretinoin,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX16,Inactivated at 31.12.2023 - L01XX16 -,L01XX16,Mitoguazone,OR,0,0,False,,fin/swe
1XX16,Inactivated at 31.12.2023 - L01XX16 -,L01XX16,Mitoguazone,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX17,Inactivated at 31.12.2023 - L01XX17 -,L01XX17,Topotecan,OR,0,0,False,,fin/swe
1XX17,Inactivated at 31.12.2023 - L01XX17 -,L01XX17,Topotecan,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX18,Inactivated at 31.12.2023 - L01XX18 -,L01XX18,Tiazofurine,OR,0,0,False,,fin/swe
1XX18,Inactivated at 31.12.2023 - L01XX18 -,L01XX18,Tiazofurine,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX19,Inactivated at 31.12.2023 - L01XX19 -,L01XX19,Irinotecan,OR,0,0,False,,fin/swe
1XX19,Inactivated at 31.12.2023 - L01XX19 -,L01XX19,Irinotecan,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX22,Inactivated at 31.12.2023 - L01XX22 -,L01XX22,Alitretinoin,OR,0,0,False,,fin/swe
1XX22,Inactivated at 31.12.2023 - L01XX22 -,L01XX22,Alitretinoin,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX23,Inactivated at 31.12.2023 - L01XX23 -,L01XX23,Mitotane,OR,0,0,False,,fin/swe
1XX23,Inactivated at 31.12.2023 - L01XX23 -,L01XX23,Mitotane,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX24,Inactivated at 31.12.2023 - L01XX24 -,L01XX24,Pegaspargase,OR,0,0,False,,fin/swe
1XX24,Inactivated at 31.12.2023 - L01XX24 -,L01XX24,Pegaspargase,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX25,Inactivated at 31.12.2023 - L01XX25 -,L01XX25,Bexarotene,DGPROP,99X20,0,False,Medication delivered for home use,fin
1XX25,Inactivated at 31.12.2023 - L01XX25 -,L01XX25,Bexarotene,OR,0,0,False,,fin/swe
1XX25,Inactivated at 31.12.2023 - L01XX25 -,L01XX25,Bexarotene,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX27,Inactivated at 31.12.2023 - L01XX27 -,L01XX27,Arsenic trioxide,OR,0,0,False,,fin/swe
1XX27,Inactivated at 31.12.2023 - L01XX27 -,L01XX27,Arsenic trioxide,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX28,Inactivated at 31.12.2023 - xx1XX28 -,L01EA01,Imatinib,OR,0,0,True,,fin/swe
1XX29,Inactivated at 31.12.2023 - L01XX29 -,L01XX29,Denileukin diftitox,OR,0,0,False,,fin/swe
1XX29,Inactivated at 31.12.2023 - L01XX29 -,L01XX29,Denileukin diftitox,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX31,Inactivated at 31.12.2023 - xx1XX31 -,L01EB01,Gefitinib,OR,0,0,True,,fin/swe
1XX32,Inactivated at 31.12.2023 - L01XX32 -,L01XX32,Bortezomib,OR,0,0,False,,fin/swe
1XX32,Inactivated at 31.12.2023 - L01XX32 -,L01XX32,Bortezomib,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX33,Inactivated at 31.12.2023 - L01XX33 -,L01XX33,Celecoxib,OR,0,0,False,,fin/swe
1XX33,Inactivated at 31.12.2023 - L01XX33 -,L01XX33,Celecoxib,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX34,Inactivated at 31.12.2023 - xx1XX34 -,L01EB02,Erlotinib,OR,0,0,True,,fin/swe
1XX35,Inactivated at 31.12.2023 - L01XX35 -,L01XX35,Anagrelide,OR,0,0,False,,fin/swe
1XX35,Inactivated at 31.12.2023 - L01XX35 -,L01XX35,Anagrelide,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX41,Inactivated at 31.12.2023 - Halaven (eribuliini) lääkeannos laskimoon,L01XX41,Eribulin,OR,0,0,False,,fin/swe
1XX41,Inactivated at 31.12.2023 - Halaven (eribuliini) lääkeannos laskimoon,L01XX41,Eribulin,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
1XX44,Inactivated at 31.12.2023 - AFLIBERSEPTI - L01XX44,L01XX44,Aflibercept,OR,0,0,False,,fin/swe
1XX44,Inactivated at 31.12.2023 - AFLIBERSEPTI - L01XX44,L01XX44,Aflibercept,PROCPR,90T01,0,False,Cytostatic drug,fin
1XX52,"Inactivated at 31.12.2023 - Venclyxto (Venetoklaksi), 400mg (28tbl), lääkeannos suun kautta",L01XX52,Venetoclax,OR,0,0,False,,fin/swe
1XX52,"Inactivated at 31.12.2023 - Venclyxto (Venetoklaksi), 400mg (28tbl), lääkeannos suun kautta",L01XX52,Venetoclax,PROCPR,90T01,0,False,Cytostatic drug,fin
1XXXX,Inactivated at 31.12.2023 - Tisagenlekleuseeli,L01XL04,Tisagenlecleucel,OR,0,0,False,,fin/swe
1XXXX,Inactivated at 31.12.2023 - Tisagenlekleuseeli,L01XL04,Tisagenlecleucel,PROCPR,90T01,0,False,Cytostatic drug,fin
2AA01,Inactivated at 31.12.2023 - A02AA01 -,A02AA01,Magnesium carbonate,OR,0,0,False,,fin/swe
2AB02,Inactivated at 31.12.2023 - Prolastina 1000 mg laskimoon (alfa-1-proteinaasiestäjä),B02AB02,Alfa1 antitrypsin,OR,0,0,False,,fin/swe
2AB02,Inactivated at 31.12.2023 - Prolastina 1000 mg laskimoon (alfa-1-proteinaasiestäjä),B02AB02,Alfa1 antitrypsin,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2AB04,Inactivated at 31.12.2023 - Kortisonipulssihoito,H02AB10,Cortisone,OR,0,0,False,,fin/swe
2AB04,Inactivated at 31.12.2023 - Kortisonipulssihoito,H02AB10,Cortisone,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2AC03,Inactivated at 31.12.2023 - J02AC03 -,J02AC03,Voriconazole,DGPROP,99X20,0,False,Medication delivered for home use,fin
2AC03,Inactivated at 31.12.2023 - J02AC03 -,J02AC03,Voriconazole,OR,0,0,False,,fin/swe
2AC03,Inactivated at 31.12.2023 - J02AC03 -,J02AC03,Voriconazole,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2AC04,Inactivated at 31.12.2023 - C02AC04 -,C02AC04,Tolonidine,DGPROP,99X20,0,False,Medication delivered for home use,fin
2AC04,Inactivated at 31.12.2023 - C02AC04 -,C02AC04,Tolonidine,OR,0,0,False,,fin/swe
2AE01,Inactivated at 31.12.2023 - D02AE01 -,D02AE01,Carbamide,OR,0,0,False,,fin/swe
2AE02,Inactivated at 31.12.2023 - L02AE02 -,L02AE02,Leuprorelin,OR,0,0,False,,fin/swe
2AE02,Inactivated at 31.12.2023 - L02AE02 -,L02AE02,Leuprorelin,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2AX04,Inactivated at 31.12.2023 - J02AX04 -,J02AX04,Caspofungin,OR,0,0,False,,fin/swe
2AX04,Inactivated at 31.12.2023 - J02AX04 -,J02AX04,Caspofungin,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2AX05,Inactivated at 31.12.2023 - J02AX05 -,J02AX05,Micafungin,OR,0,0,False,,fin/swe
2AX05,Inactivated at 31.12.2023 - J02AX05 -,J02AX05,Micafungin,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2AX06,Inactivated at 31.12.2023 - J02AX06 -,J02AX06,Anidulafungin,OR,0,0,False,,fin/swe
2AX06,Inactivated at 31.12.2023 - J02AX06 -,J02AX06,Anidulafungin,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BB01,Inactivated at 31.12.2023 - Riastap lääkeannos laskimoon (fibrinogeeni,B02BD04,Coagulation factor IX,OR,0,0,False,,fin/swe
2BB01,Inactivated at 31.12.2023 - Riastap lääkeannos laskimoon (fibrinogeeni,B02BD04,Coagulation factor IX,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BC30,Inactivated at 31.12.2023 - Tachosil lääketyyny,B02BC30,Combinations,OR,0,0,False,,fin/swe
2BC30,Inactivated at 31.12.2023 - Tachosil lääketyyny,B02BC30,Combinations,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BD01,Inactivated at 31.12.2023 - A02BD01 -,A02BD01,"Omeprazole, amoxicillin and metronidazole",OR,0,0,False,,fin/swe
2BD01,Inactivated at 31.12.2023 - A02BD01 -,A02BD01,"Omeprazole, amoxicillin and metronidazole",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BD02,"Inactivated at 31.12.2023 - A02BD02 - Lansoprazole, tetracycline and metronidazole",A02BD02,"Lansoprazole, tetracycline and metronidazole",OR,0,0,False,,fin/swe
2BD02,"Inactivated at 31.12.2023 - A02BD02 - Lansoprazole, tetracycline and metronidazole",A02BD02,"Lansoprazole, tetracycline and metronidazole",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BD03,Inactivated at 31.12.2023 - A02BD03 -,A02BD03,"Lansoprazole, amoxicillin and metronidazole",OR,0,0,False,,fin/swe
2BD03,Inactivated at 31.12.2023 - A02BD03 -,A02BD03,"Lansoprazole, amoxicillin and metronidazole",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BD04,Inactivated at 31.12.2023 - A02BD04 -,A02BD04,"Pantoprazole, amoxicillin and clarithromycin",OR,0,0,False,,fin/swe
2BD04,Inactivated at 31.12.2023 - A02BD04 -,A02BD04,"Pantoprazole, amoxicillin and clarithromycin",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BD06,Inactivated at 31.12.2023 - A02BD06 -,A02BD06,"Esomeprazole, amoxicillin and clarithromycin",OR,0,0,False,,fin/swe
2BD06,Inactivated at 31.12.2023 - A02BD06 -,A02BD06,"Esomeprazole, amoxicillin and clarithromycin",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BD07,Inactivated at 31.12.2023 - B02BD07 -,A02BD07,"Lansoprazole, amoxicillin and clarithromycin",OR,0,0,False,,fin/swe
2BD07,Inactivated at 31.12.2023 - B02BD07 -,A02BD07,"Lansoprazole, amoxicillin and clarithromycin",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BD08,Inactivated at 31.12.2023 - Coagulation factor VIIa - B02BD08,B02BD08,Coagulation factor VIIa,OR,0,0,False,,fin/swe
2BD08,Inactivated at 31.12.2023 - Coagulation factor VIIa - B02BD08,B02BD08,Coagulation factor VIIa,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BD09,Inactivated at 31.12.2023 - B02BD09 -,B02BD04,Coagulation factor IX,OR,0,0,False,,fin/swe
2BD09,Inactivated at 31.12.2023 - B02BD09 -,B02BD04,Coagulation factor IX,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BD10,Inactivated at 31.12.2023 - Wilfactin lääkeannos laskimoon,B02BD10,von Willebrand factor,OR,0,0,False,,fin/swe
2BD10,Inactivated at 31.12.2023 - Wilfactin lääkeannos laskimoon,B02BD10,von Willebrand factor,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BDXX,Inactivated at 31.12.2023 - Wilfactin lääkeannos laskimoon 1000 IU (von Willebrandt-tekijä),B02BD06,Von Willebrand factor and coagulation factor VIII i,OR,0,0,False,,fin/swe
2BDXX,Inactivated at 31.12.2023 - Wilfactin lääkeannos laskimoon 1000 IU (von Willebrandt-tekijä),B02BD06,Von Willebrand factor and coagulation factor VIII i,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2BX04,"Inactivated at 31.12.2023 - Nplate (romiplostiimi, subcutis)",B02BX04,Romiplostim,OR,0,0,False,,fin/swe
2BX04,"Inactivated at 31.12.2023 - Nplate (romiplostiimi, subcutis)",B02BX04,Romiplostim,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
2CX01,Inactivated at 31.12.2023 - G02CX01 -,G02CX01,Atosiban,OR,0,0,False,,fin/swe
2CX01,Inactivated at 31.12.2023 - G02CX01 -,G02CX01,Atosiban,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A002,"Inactivated at 31.12.2023 - Octagam 50mg/ml 100ml (=5g)(Immunoglobuliini, iv",J06BA02,"Immunoglobulins, normal human, for intravascular adm",OR,0,0,False,,fin/swe
3A002,"Inactivated at 31.12.2023 - Octagam 50mg/ml 100ml (=5g)(Immunoglobuliini, iv",J06BA02,"Immunoglobulins, normal human, for intravascular adm",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A006,Inactivated at 31.12.2023 - Cancidas 70 mg (kaspofungiini),J02AX04,Caspofungin,OR,0,0,False,,fin/swe
3A006,Inactivated at 31.12.2023 - Cancidas 70 mg (kaspofungiini),J02AX04,Caspofungin,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A007,Inactivated at 31.12.2023 - Xigris 20 mg (drotrekogiini alfa),B01AC07,Dipyridamole,OR,0,0,False,,fin/swe
3A007,Inactivated at 31.12.2023 - Xigris 20 mg (drotrekogiini alfa),B01AC07,Dipyridamole,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A010,Inactivated at 31.12.2023 - Osigraft 3.3mg impl.ka 1 inj.plo (BMP-7),M05BC02,Eptotermin alfa,OR,0,0,False,,fin/swe
3A010,Inactivated at 31.12.2023 - Osigraft 3.3mg impl.ka 1 inj.plo (BMP-7),M05BC02,Eptotermin alfa,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A012,Inactivated at 31.12.2023 - Inductos 12mg (dibotermiini alfa),M05BC01,Dibotermin alfa,OR,0,0,False,,fin/swe
3A012,Inactivated at 31.12.2023 - Inductos 12mg (dibotermiini alfa),M05BC01,Dibotermin alfa,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A013,Inactivated at 31.12.2023 - Humira 40mg 0.8ml (adalimumabi),L04AB04,Adalimumab,OR,0,0,False,,fin/swe
3A013,Inactivated at 31.12.2023 - Humira 40mg 0.8ml (adalimumabi),L04AB04,Adalimumab,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A019,Inactivated at 31.12.2023 - Nanogam 50 mg/ml 400 ml (immunoglobuliini),J06BA02,"Immunoglobulins, normal human, for intravascular adm",OR,0,0,False,,fin/swe
3A019,Inactivated at 31.12.2023 - Nanogam 50 mg/ml 400 ml (immunoglobuliini),J06BA02,"Immunoglobulins, normal human, for intravascular adm",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A021,"Inactivated at 31.12.2023 - Nonafact 1000IU inj.ka+sol, Nonafact lääkeannos laskimoon",B02BD04,Coagulation factor IX,OR,0,0,False,,fin/swe
3A021,"Inactivated at 31.12.2023 - Nonafact 1000IU inj.ka+sol, Nonafact lääkeannos laskimoon",B02BD04,Coagulation factor IX,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A022,Inactivated at 31.12.2023 - Ambisome 50mg inf.ka 1inj.plo (amfoterisiini),J02AA01,Amphotericin B,OR,0,0,False,,fin/swe
3A022,Inactivated at 31.12.2023 - Ambisome 50mg inf.ka 1inj.plo (amfoterisiini),J02AA01,Amphotericin B,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A023,"Inactivated at 31.12.2023 - Kiovig 100mg/ml 10ml (=1g)(Immunoglobuliini, iv)",J06BA02,"Immunoglobulins, normal human, for intravascular adm",OR,0,0,False,,fin/swe
3A023,"Inactivated at 31.12.2023 - Kiovig 100mg/ml 10ml (=1g)(Immunoglobuliini, iv)",J06BA02,"Immunoglobulins, normal human, for intravascular adm",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A034,"Inactivated at 31.12.2023 - Privigen 100mg/ml 25ml (=2.5g)(Immunoglobuliini, iv",J06BA02,"Immunoglobulins, normal human, for intravascular adm",OR,0,0,False,,fin/swe
3A034,"Inactivated at 31.12.2023 - Privigen 100mg/ml 25ml (=2.5g)(Immunoglobuliini, iv",J06BA02,"Immunoglobulins, normal human, for intravascular adm",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A045,Inactivated at 31.12.2023 - Mabthera 100mg 10ml inf.kons (Rituksimabi),L01XC02,Rituximab,OR,0,0,False,,fin/swe
3A045,Inactivated at 31.12.2023 - Mabthera 100mg 10ml inf.kons (Rituksimabi),L01XC02,Rituximab,PROCPR,90T01,0,False,Cytostatic drug,fin
3A059,Inactivated at 31.12.2023 - Ecalta 100mg inf.ka (Anidulafungiini),J02AX06,Anidulafungin,OR,0,0,False,,fin/swe
3A059,Inactivated at 31.12.2023 - Ecalta 100mg inf.ka (Anidulafungiini),J02AX06,Anidulafungin,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A063,Inactivated at 31.12.2023 - Remicade 100mg inf.ka (Infliksimabi),L04AB02,Infliximab,OR,0,0,False,,fin/swe
3A063,Inactivated at 31.12.2023 - Remicade 100mg inf.ka (Infliksimabi),L04AB02,Infliximab,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A064,Inactivated at 31.12.2023 - Octaplex 500IU (tekijä IX) inj.ka + liuotin 20ml 1 inj.plo,B02BD01,"Coagulation factor IX, II, VII and X in combination",OR,0,0,False,,fin/swe
3A064,Inactivated at 31.12.2023 - Octaplex 500IU (tekijä IX) inj.ka + liuotin 20ml 1 inj.plo,B02BD01,"Coagulation factor IX, II, VII and X in combination",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A073,Inactivated at 31.12.2023 - Wilfactin 1000 IU (von Willebrandt-tekijä),B02BD10,von Willebrand factor,OR,0,0,False,,fin/swe
3A073,Inactivated at 31.12.2023 - Wilfactin 1000 IU (von Willebrandt-tekijä),B02BD10,von Willebrand factor,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A075,Inactivated at 31.12.2023 - Benefix 500 IU (hyytymistekijä IX),B02BD04,Coagulation factor IX,OR,0,0,False,,fin/swe
3A075,Inactivated at 31.12.2023 - Benefix 500 IU (hyytymistekijä IX),B02BD04,Coagulation factor IX,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A076,Inactivated at 31.12.2023 - Refacto AF 1000 IU Hyytymist. VIII,A02BD02,"Lansoprazole, tetracycline and metronidazole",OR,0,0,False,,fin/swe
3A076,Inactivated at 31.12.2023 - Refacto AF 1000 IU Hyytymist. VIII,A02BD02,"Lansoprazole, tetracycline and metronidazole",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A077,Inactivated at 31.12.2023 - Cofact 500 IU (protombiibikompleksi),B02BD01,"Coagulation factor IX, II, VII and X in combination",OR,0,0,False,,fin/swe
3A077,Inactivated at 31.12.2023 - Cofact 500 IU (protombiibikompleksi),B02BD01,"Coagulation factor IX, II, VII and X in combination",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A095,Inactivated at 31.12.2023 - Refacto AF 250IU inj.ka (hyytymistekijä VIII),A02BD02,"Lansoprazole, tetracycline and metronidazole",OR,0,0,False,,fin/swe
3A095,Inactivated at 31.12.2023 - Refacto AF 250IU inj.ka (hyytymistekijä VIII),A02BD02,"Lansoprazole, tetracycline and metronidazole",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A109,Inactivated at 31.12.2023 - Deflux 1 ml,D03AX02,Dextranomer,OR,0,0,False,,fin/swe
3A109,Inactivated at 31.12.2023 - Deflux 1 ml,D03AX02,Dextranomer,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A111,Inactivated at 31.12.2023 - Haemocomplettan 1g (fibrinogeeni),B02BB01,"Fibrinogen, human",OR,0,0,False,,fin/swe
3A111,Inactivated at 31.12.2023 - Haemocomplettan 1g (fibrinogeeni),B02BB01,"Fibrinogen, human",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A118,Inactivated at 31.12.2023 - Cofact 250 IU (protombiibikompleksi),B02BD01,"Coagulation factor IX, II, VII and X in combination",OR,0,0,False,,fin/swe
3A118,Inactivated at 31.12.2023 - Cofact 250 IU (protombiibikompleksi),B02BD01,"Coagulation factor IX, II, VII and X in combination",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A125,Inactivated at 31.12.2023 - Vistide 75mg/ml 5ml inf.kons (Sidofoviiri),J05AB12,Cidofovir,OR,0,0,False,,fin/swe
3A125,Inactivated at 31.12.2023 - Vistide 75mg/ml 5ml inf.kons (Sidofoviiri),J05AB12,Cidofovir,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A126,"Inactivated at 31.12.2023 - Privigen 100mg/ml 50ml (=5g)Immunoglobuliini, iv",J06BA02,"Immunoglobulins, normal human, for intravascular adm",OR,0,0,False,,fin/swe
3A126,"Inactivated at 31.12.2023 - Privigen 100mg/ml 50ml (=5g)Immunoglobuliini, iv",J06BA02,"Immunoglobulins, normal human, for intravascular adm",PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A129,Inactivated at 31.12.2023 - Novoseven 1 mg (aktivoitua rekombinantti hyytymistekijä VII),B02BD08,Coagulation factor VIIa,OR,0,0,False,,fin/swe
3A129,Inactivated at 31.12.2023 - Novoseven 1 mg (aktivoitua rekombinantti hyytymistekijä VII),B02BD08,Coagulation factor VIIa,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A146,Inactivated at 31.12.2023 - Firazyr 30mg 3ml (10mg/ml) inj.neste (Ikatibantti),B06AC02,Icatibant,OR,0,0,False,,fin/swe
3A146,Inactivated at 31.12.2023 - Firazyr 30mg 3ml (10mg/ml) inj.neste (Ikatibantti),B06AC02,Icatibant,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A149,Inactivated at 31.12.2023 - Haemate 500 IU (von Willebrandt-tekijä+hyytymistekijä VII),B02BD06,Von Willebrand factor and coagulation factor VIII i,OR,0,0,False,,fin/swe
3A149,Inactivated at 31.12.2023 - Haemate 500 IU (von Willebrandt-tekijä+hyytymistekijä VII),B02BD06,Von Willebrand factor and coagulation factor VIII i,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A158,Inactivated at 31.12.2023 - Mycamine 50mg inf.ka (Mikafungiini),J02AX05,Micafungin,OR,0,0,False,,fin/swe
3A158,Inactivated at 31.12.2023 - Mycamine 50mg inf.ka (Mikafungiini),J02AX05,Micafungin,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A168,Inactivated at 31.12.2023 - Berinert 500 IU (proteiini-C1 estäjä),B06AC04,Conestat alfa,OR,0,0,True,,fin/swe
3A176,Inactivated at 31.12.2023 - Cebitor 100U (C1-esteraasiestäjä) laskimoon,B06AC04,Conestat alfa,OR,0,0,True,,fin/swe
3A192,"Inactivated at 31.12.2023 - Ozurdex 700 microg implantti silmän lasiaiseen, muu reitti",S01BA01,Dexamethasone,OR,0,0,False,,fin/swe
3A192,"Inactivated at 31.12.2023 - Ozurdex 700 microg implantti silmän lasiaiseen, muu reitti",S01BA01,Dexamethasone,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A195,Inactivated at 31.12.2023 - Novoseven 2 mg (aktivoitua rekombinantti hyytymistekijä VII),B02BD08,Coagulation factor VIIa,OR,0,0,False,,fin/swe
3A195,Inactivated at 31.12.2023 - Novoseven 2 mg (aktivoitua rekombinantti hyytymistekijä VII),B02BD08,Coagulation factor VIIa,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A197,Inactivated at 31.12.2023 - Feiba 1000 IU,B02BD03,Factor VIII inhibitor bypassing activity,OR,0,0,False,,fin/swe
3A197,Inactivated at 31.12.2023 - Feiba 1000 IU,B02BD03,Factor VIII inhibitor bypassing activity,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A201,Inactivated at 31.12.2023 - Dantrium 20 mg (dantroleeni),M03CA01,Dantrolene,OR,0,0,False,,fin/swe
3A201,Inactivated at 31.12.2023 - Dantrium 20 mg (dantroleeni),M03CA01,Dantrolene,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A310,Inactivated at 31.12.2023 - Dantrolen 20 mg (dantroleeni),M03CA01,Dantrolene,OR,0,0,False,,fin/swe
3A310,Inactivated at 31.12.2023 - Dantrolen 20 mg (dantroleeni),M03CA01,Dantrolene,PROCPR,99T00,0,False,"Complex medication, unspecified",fin
3A332,Inactivated at 31.12.2023 - Precedex 100 microg/ml 2 ml inf.kons,N05CM18,Dexmedetomidine,OR,0,0,False,,fin/swe
