code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,vartype,varval,prop_0,varval_text_comb,nat_ver
1XC04,,Inactivated at 31.12.2023 - L01XC04 -,,L04AA34,,Alemtuzumab,,MDC,00,True,PreMDC DRG,fin/swe
1XC05,,Inactivated at 31.12.2023 - L01XC05 -,,L01XC05,,Gemtuzumab ozogamicin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC05,,Inactivated at 31.12.2023 - L01XC05 -,,L01XC05,,Gemtuzumab ozogamicin,,MDC,00,True,PreMDC DRG,fin/swe
1XC06,,Inactivated at 31.12.2023 - L01XC06 -,,L01XC06,,Cetuximab,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC06,,Inactivated at 31.12.2023 - L01XC06 -,,L01XC06,,Cetuximab,,MDC,00,True,PreMDC DRG,fin/swe
1XC07,,Inactivated at 31.12.2023 - L01XC07 -,,L01XC07,,Bevacizumab,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC07,,Inactivated at 31.12.2023 - L01XC07 -,,L01XC07,,Bevacizumab,,MDC,00,True,PreMDC DRG,fin/swe
1XC08,,Inactivated at 31.12.2023 - L01XC08 -,,L01XC08,,Panitumumab,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC08,,Inactivated at 31.12.2023 - L01XC08 -,,L01XC08,,Panitumumab,,MDC,00,True,PreMDC DRG,fin/swe
1XC10,,Inactivated at 31.12.2023 - Arzerra (ofatumubi) lääkeannos,,L01FA02,,Ofatumumab,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC10,,Inactivated at 31.12.2023 - Arzerra (ofatumubi) lääkeannos,,L01FA02,,Ofatumumab,,MDC,00,True,PreMDC DRG,fin/swe
1XC11,,Inactivated at 31.12.2023 - Lpilimumabi lääkeannos laskimoon,,L01FX04,,Ipilimumab,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC11,,Inactivated at 31.12.2023 - Lpilimumabi lääkeannos laskimoon,,L01FX04,,Ipilimumab,,MDC,00,True,PreMDC DRG,fin/swe
1XC12,,Inactivated at 31.12.2023 - Adcetris (brentuksimabivedotiini) lääkeannos,,L01FX05,,Brentuximab vedotin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC12,,Inactivated at 31.12.2023 - Adcetris (brentuksimabivedotiini) lääkeannos,,L01FX05,,Brentuximab vedotin,,MDC,00,True,PreMDC DRG,fin/swe
1XC13,,Inactivated at 31.12.2023 - Perjeta (pertutsumabi) lääkeannos,,L01FD02,,Pertuzumab,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC13,,Inactivated at 31.12.2023 - Perjeta (pertutsumabi) lääkeannos,,L01FD02,,Pertuzumab,,MDC,00,True,PreMDC DRG,fin/swe
1XC16,,Inactivated at 31.12.2023 - Quarziba (dinutuksimabi),,L01FX06,,Dinutuximab beta,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC16,,Inactivated at 31.12.2023 - Quarziba (dinutuksimabi),,L01FX06,,Dinutuximab beta,,MDC,00,True,PreMDC DRG,fin/swe
1XC17,,Inactivated at 31.12.2023 - Opdivo (Nivolumabi) lääkeannos laskimoon,,L01FF01,,Nivolumab,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC17,,Inactivated at 31.12.2023 - Opdivo (Nivolumabi) lääkeannos laskimoon,,L01FF01,,Nivolumab,,MDC,00,True,PreMDC DRG,fin/swe
1XC32,,Inactivated at 31.12.2023 - Tecentriq laskimo,,L01FF05,,Atezolizumab,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XC32,,Inactivated at 31.12.2023 - Tecentriq laskimo,,L01FF05,,Atezolizumab,,MDC,00,True,PreMDC DRG,fin/swe
1XD04,,Inactivated at 31.12.2023 - L01XD04 -,,L01XD04,,Aminolevulinic acid,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XD04,,Inactivated at 31.12.2023 - L01XD04 -,,L01XD04,,Aminolevulinic acid,,MDC,00,True,PreMDC DRG,fin/swe
1XD05,,Inactivated at 31.12.2023 - L01XD05 -,,L01XD05,,Temoporfin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XD05,,Inactivated at 31.12.2023 - L01XD05 -,,L01XD05,,Temoporfin,,MDC,00,True,PreMDC DRG,fin/swe
1XD06,,Inactivated at 31.12.2023 - L01XD06 -,,L01XD06,,Efaproxiral,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XD06,,Inactivated at 31.12.2023 - L01XD06 -,,L01XD06,,Efaproxiral,,MDC,00,True,PreMDC DRG,fin/swe
1XE01,,Inactivated at 31.12.2023 - J01XE01 -,,J01XE01,,Nitrofurantoin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XE01,,Inactivated at 31.12.2023 - J01XE01 -,,J01XE01,,Nitrofurantoin,,MDC,00,True,PreMDC DRG,fin/swe
1XE04,,Inactivated at 31.12.2023 - L01XE04 -,,L01EX01,,Sunitinib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XE04,,Inactivated at 31.12.2023 - L01XE04 -,,L01EX01,,Sunitinib,,MDC,00,True,PreMDC DRG,fin/swe
1XE05,,Inactivated at 31.12.2023 - L01XE05 -,,L01EX02,,Sorafenib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XE05,,Inactivated at 31.12.2023 - L01XE05 -,,L01EX02,,Sorafenib,,MDC,00,True,PreMDC DRG,fin/swe
1XE06,,Inactivated at 31.12.2023 - Sprycel 50 mg tbl suun kautta,,L01EA02,,Dasatinib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XE06,,Inactivated at 31.12.2023 - Sprycel 50 mg tbl suun kautta,,L01EA02,,Dasatinib,,MDC,00,True,PreMDC DRG,fin/swe
1XE12,,Inactivated at 31.12.2023 - Caprelsa (vandetanibi) lääkeannos,,L01EX04,,Vandetanib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XE12,,Inactivated at 31.12.2023 - Caprelsa (vandetanibi) lääkeannos,,L01EX04,,Vandetanib,,MDC,00,True,PreMDC DRG,fin/swe
1XE15,,Inactivated at 31.12.2023 - Zelboraf 14 vrk lääkehoito potilaalle,,L01EC01,,Vemurafenib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XE15,,Inactivated at 31.12.2023 - Zelboraf 14 vrk lääkehoito potilaalle,,L01EC01,,Vemurafenib,,MDC,00,True,PreMDC DRG,fin/swe
1XE18,,Inactivated at 31.12.2023 - Jakavi (ruksolitinibi) lääkehoito potilaalle,,D11AH09,,Ruxolitinib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XE18,,Inactivated at 31.12.2023 - Jakavi (ruksolitinibi) lääkehoito potilaalle,,D11AH09,,Ruxolitinib,,MDC,00,True,PreMDC DRG,fin/swe
1XE21,,Inactivated at 31.12.2023 - Stivarga (regorafenibi) lääkeannos,,L01EX05,,Regorafenib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XE21,,Inactivated at 31.12.2023 - Stivarga (regorafenibi) lääkeannos,,L01EX05,,Regorafenib,,MDC,00,True,PreMDC DRG,fin/swe
1XE39,,"Inactivated at 31.12.2023 - Rydapt (Midostauriini), 50mg (28tbl), lääkeannos suun kautta",,L01EX10,,Midostaurin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XE39,,"Inactivated at 31.12.2023 - Rydapt (Midostauriini), 50mg (28tbl), lääkeannos suun kautta",,L01EX10,,Midostaurin,,MDC,00,True,PreMDC DRG,fin/swe
1XX02,,Inactivated at 31.12.2023 - J01XX02 -,,J01XX02,,Xibornol,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX02,,Inactivated at 31.12.2023 - J01XX02 -,,J01XX02,,Xibornol,,MDC,00,True,PreMDC DRG,fin/swe
1XX08,,Inactivated at 31.12.2023 - J01XX08 -,,J01XX08,,Linezolid,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX08,,Inactivated at 31.12.2023 - J01XX08 -,,J01XX08,,Linezolid,,MDC,00,True,PreMDC DRG,fin/swe
1XX09,,Inactivated at 31.12.2023 - J01XX09 -,,J01XX09,,Daptomycin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX09,,Inactivated at 31.12.2023 - J01XX09 -,,J01XX09,,Daptomycin,,MDC,00,True,PreMDC DRG,fin/swe
1XX10,,Inactivated at 31.12.2023 - L01XX10 -,,L01XX10,,Masoprocol,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX10,,Inactivated at 31.12.2023 - L01XX10 -,,L01XX10,,Masoprocol,,MDC,00,True,PreMDC DRG,fin/swe
1XX11,,Inactivated at 31.12.2023 - L01XX11 -,,L01XX11,,Estramustine,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX11,,Inactivated at 31.12.2023 - L01XX11 -,,L01XX11,,Estramustine,,MDC,00,True,PreMDC DRG,fin/swe
1XX14,,Inactivated at 31.12.2023 - L01XX14 -,,L01XX14,,Tretinoin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX14,,Inactivated at 31.12.2023 - L01XX14 -,,L01XX14,,Tretinoin,,MDC,00,True,PreMDC DRG,fin/swe
1XX16,,Inactivated at 31.12.2023 - L01XX16 -,,L01XX16,,Mitoguazone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX16,,Inactivated at 31.12.2023 - L01XX16 -,,L01XX16,,Mitoguazone,,MDC,00,True,PreMDC DRG,fin/swe
1XX17,,Inactivated at 31.12.2023 - L01XX17 -,,L01XX17,,Topotecan,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX17,,Inactivated at 31.12.2023 - L01XX17 -,,L01XX17,,Topotecan,,MDC,00,True,PreMDC DRG,fin/swe
1XX18,,Inactivated at 31.12.2023 - L01XX18 -,,L01XX18,,Tiazofurine,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX18,,Inactivated at 31.12.2023 - L01XX18 -,,L01XX18,,Tiazofurine,,MDC,00,True,PreMDC DRG,fin/swe
1XX19,,Inactivated at 31.12.2023 - L01XX19 -,,L01XX19,,Irinotecan,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX19,,Inactivated at 31.12.2023 - L01XX19 -,,L01XX19,,Irinotecan,,MDC,00,True,PreMDC DRG,fin/swe
1XX22,,Inactivated at 31.12.2023 - L01XX22 -,,L01XX22,,Alitretinoin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX22,,Inactivated at 31.12.2023 - L01XX22 -,,L01XX22,,Alitretinoin,,MDC,00,True,PreMDC DRG,fin/swe
1XX23,,Inactivated at 31.12.2023 - L01XX23 -,,L01XX23,,Mitotane,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX23,,Inactivated at 31.12.2023 - L01XX23 -,,L01XX23,,Mitotane,,MDC,00,True,PreMDC DRG,fin/swe
1XX24,,Inactivated at 31.12.2023 - L01XX24 -,,L01XX24,,Pegaspargase,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX24,,Inactivated at 31.12.2023 - L01XX24 -,,L01XX24,,Pegaspargase,,MDC,00,True,PreMDC DRG,fin/swe
1XX25,,Inactivated at 31.12.2023 - L01XX25 -,,L01XX25,,Bexarotene,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX25,,Inactivated at 31.12.2023 - L01XX25 -,,L01XX25,,Bexarotene,,MDC,00,True,PreMDC DRG,fin/swe
1XX27,,Inactivated at 31.12.2023 - L01XX27 -,,L01XX27,,Arsenic trioxide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX27,,Inactivated at 31.12.2023 - L01XX27 -,,L01XX27,,Arsenic trioxide,,MDC,00,True,PreMDC DRG,fin/swe
1XX28,,Inactivated at 31.12.2023 - xx1XX28 -,,L01EA01,,Imatinib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX28,,Inactivated at 31.12.2023 - xx1XX28 -,,L01EA01,,Imatinib,,MDC,00,True,PreMDC DRG,fin/swe
1XX29,,Inactivated at 31.12.2023 - L01XX29 -,,L01XX29,,Denileukin diftitox,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX29,,Inactivated at 31.12.2023 - L01XX29 -,,L01XX29,,Denileukin diftitox,,MDC,00,True,PreMDC DRG,fin/swe
1XX31,,Inactivated at 31.12.2023 - xx1XX31 -,,L01EB01,,Gefitinib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX31,,Inactivated at 31.12.2023 - xx1XX31 -,,L01EB01,,Gefitinib,,MDC,00,True,PreMDC DRG,fin/swe
1XX32,,Inactivated at 31.12.2023 - L01XX32 -,,L01XX32,,Bortezomib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX32,,Inactivated at 31.12.2023 - L01XX32 -,,L01XX32,,Bortezomib,,MDC,00,True,PreMDC DRG,fin/swe
1XX33,,Inactivated at 31.12.2023 - L01XX33 -,,L01XX33,,Celecoxib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX33,,Inactivated at 31.12.2023 - L01XX33 -,,L01XX33,,Celecoxib,,MDC,00,True,PreMDC DRG,fin/swe
1XX34,,Inactivated at 31.12.2023 - xx1XX34 -,,L01EB02,,Erlotinib,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX34,,Inactivated at 31.12.2023 - xx1XX34 -,,L01EB02,,Erlotinib,,MDC,00,True,PreMDC DRG,fin/swe
1XX35,,Inactivated at 31.12.2023 - L01XX35 -,,L01XX35,,Anagrelide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XX35,,Inactivated at 31.12.2023 - L01XX35 -,,L01XX35,,Anagrelide,,MDC,00,True,PreMDC DRG,fin/swe
1XX41,,Inactivated at 31.12.2023 - Halaven (eribuliini) lääkeannos laskimoon,,L01XX41,,Eribulin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
1XX41,,Inactivated at 31.12.2023 - Halaven (eribuliini) lääkeannos laskimoon,,L01XX41,,Eribulin,,MDC,00,True,PreMDC DRG,swe/fin
1XX44,,Inactivated at 31.12.2023 - AFLIBERSEPTI - L01XX44,,L01XX44,,Aflibercept,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
1XX44,,Inactivated at 31.12.2023 - AFLIBERSEPTI - L01XX44,,L01XX44,,Aflibercept,,MDC,00,True,PreMDC DRG,swe/fin
1XX52,,"Inactivated at 31.12.2023 - Venclyxto (Venetoklaksi), 400mg (28tbl), lääkeannos suun kautta",,L01XX52,,Venetoclax,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
1XX52,,"Inactivated at 31.12.2023 - Venclyxto (Venetoklaksi), 400mg (28tbl), lääkeannos suun kautta",,L01XX52,,Venetoclax,,MDC,00,True,PreMDC DRG,swe/fin
1XXXX,,Inactivated at 31.12.2023 - Tisagenlekleuseeli,,L01XL04,,Tisagenlecleucel,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
1XXXX,,Inactivated at 31.12.2023 - Tisagenlekleuseeli,,L01XL04,,Tisagenlecleucel,,MDC,00,True,PreMDC DRG,fin/swe
2AA01,,Inactivated at 31.12.2023 - A02AA01 -,,A02AA01,,Magnesium carbonate,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2AA01,,Inactivated at 31.12.2023 - A02AA01 -,,A02AA01,,Magnesium carbonate,,MDC,00,True,PreMDC DRG,fin/swe
2AB02,,Inactivated at 31.12.2023 - Prolastina 1000 mg laskimoon (alfa-1-proteinaasiestäjä),,B02AB02,,Alfa1 antitrypsin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2AB02,,Inactivated at 31.12.2023 - Prolastina 1000 mg laskimoon (alfa-1-proteinaasiestäjä),,B02AB02,,Alfa1 antitrypsin,,MDC,00,True,PreMDC DRG,fin/swe
2AB04,,Inactivated at 31.12.2023 - Kortisonipulssihoito,,H02AB10,,Cortisone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2AB04,,Inactivated at 31.12.2023 - Kortisonipulssihoito,,H02AB10,,Cortisone,,MDC,00,True,PreMDC DRG,fin/swe
2AC03,,Inactivated at 31.12.2023 - J02AC03 -,,J02AC03,,Voriconazole,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2AC03,,Inactivated at 31.12.2023 - J02AC03 -,,J02AC03,,Voriconazole,,MDC,00,True,PreMDC DRG,fin/swe
2AC04,,Inactivated at 31.12.2023 - C02AC04 -,,C02AC04,,Tolonidine,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2AC04,,Inactivated at 31.12.2023 - C02AC04 -,,C02AC04,,Tolonidine,,MDC,00,True,PreMDC DRG,fin/swe
2AE01,,Inactivated at 31.12.2023 - D02AE01 -,,D02AE01,,Carbamide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2AE01,,Inactivated at 31.12.2023 - D02AE01 -,,D02AE01,,Carbamide,,MDC,00,True,PreMDC DRG,fin/swe
2AE02,,Inactivated at 31.12.2023 - L02AE02 -,,L02AE02,,Leuprorelin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2AE02,,Inactivated at 31.12.2023 - L02AE02 -,,L02AE02,,Leuprorelin,,MDC,00,True,PreMDC DRG,fin/swe
2AX04,,Inactivated at 31.12.2023 - J02AX04 -,,J02AX04,,Caspofungin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2AX04,,Inactivated at 31.12.2023 - J02AX04 -,,J02AX04,,Caspofungin,,MDC,00,True,PreMDC DRG,fin/swe
2AX05,,Inactivated at 31.12.2023 - J02AX05 -,,J02AX05,,Micafungin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2AX05,,Inactivated at 31.12.2023 - J02AX05 -,,J02AX05,,Micafungin,,MDC,00,True,PreMDC DRG,fin/swe
2AX06,,Inactivated at 31.12.2023 - J02AX06 -,,J02AX06,,Anidulafungin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2AX06,,Inactivated at 31.12.2023 - J02AX06 -,,J02AX06,,Anidulafungin,,MDC,00,True,PreMDC DRG,fin/swe
2BB01,,Inactivated at 31.12.2023 - Riastap lääkeannos laskimoon (fibrinogeeni,,B02BD04,,Coagulation factor IX,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BB01,,Inactivated at 31.12.2023 - Riastap lääkeannos laskimoon (fibrinogeeni,,B02BD04,,Coagulation factor IX,,MDC,00,True,PreMDC DRG,fin/swe
2BC30,,Inactivated at 31.12.2023 - Tachosil lääketyyny,,B02BC30,,Combinations,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BC30,,Inactivated at 31.12.2023 - Tachosil lääketyyny,,B02BC30,,Combinations,,MDC,00,True,PreMDC DRG,fin/swe
2BD01,,Inactivated at 31.12.2023 - A02BD01 -,,A02BD01,,"Omeprazole, amoxicillin and metronidazole",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BD01,,Inactivated at 31.12.2023 - A02BD01 -,,A02BD01,,"Omeprazole, amoxicillin and metronidazole",,MDC,00,True,PreMDC DRG,fin/swe
2BD02,,"Inactivated at 31.12.2023 - A02BD02 - Lansoprazole, tetracycline and metronidazole",,A02BD02,,"Lansoprazole, tetracycline and metronidazole",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BD02,,"Inactivated at 31.12.2023 - A02BD02 - Lansoprazole, tetracycline and metronidazole",,A02BD02,,"Lansoprazole, tetracycline and metronidazole",,MDC,00,True,PreMDC DRG,fin/swe
2BD03,,Inactivated at 31.12.2023 - A02BD03 -,,A02BD03,,"Lansoprazole, amoxicillin and metronidazole",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BD03,,Inactivated at 31.12.2023 - A02BD03 -,,A02BD03,,"Lansoprazole, amoxicillin and metronidazole",,MDC,00,True,PreMDC DRG,fin/swe
2BD04,,Inactivated at 31.12.2023 - A02BD04 -,,A02BD04,,"Pantoprazole, amoxicillin and clarithromycin",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BD04,,Inactivated at 31.12.2023 - A02BD04 -,,A02BD04,,"Pantoprazole, amoxicillin and clarithromycin",,MDC,00,True,PreMDC DRG,fin/swe
2BD06,,Inactivated at 31.12.2023 - A02BD06 -,,A02BD06,,"Esomeprazole, amoxicillin and clarithromycin",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BD06,,Inactivated at 31.12.2023 - A02BD06 -,,A02BD06,,"Esomeprazole, amoxicillin and clarithromycin",,MDC,00,True,PreMDC DRG,fin/swe
2BD07,,Inactivated at 31.12.2023 - B02BD07 -,,A02BD07,,"Lansoprazole, amoxicillin and clarithromycin",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BD07,,Inactivated at 31.12.2023 - B02BD07 -,,A02BD07,,"Lansoprazole, amoxicillin and clarithromycin",,MDC,00,True,PreMDC DRG,fin/swe
2BD08,,Inactivated at 31.12.2023 - Coagulation factor VIIa - B02BD08,,B02BD08,,Coagulation factor VIIa,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BD08,,Inactivated at 31.12.2023 - Coagulation factor VIIa - B02BD08,,B02BD08,,Coagulation factor VIIa,,MDC,00,True,PreMDC DRG,fin/swe
2BD09,,Inactivated at 31.12.2023 - B02BD09 -,,B02BD04,,Coagulation factor IX,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BD09,,Inactivated at 31.12.2023 - B02BD09 -,,B02BD04,,Coagulation factor IX,,MDC,00,True,PreMDC DRG,fin/swe
2BD10,,Inactivated at 31.12.2023 - Wilfactin lääkeannos laskimoon,,B02BD10,,von Willebrand factor,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BD10,,Inactivated at 31.12.2023 - Wilfactin lääkeannos laskimoon,,B02BD10,,von Willebrand factor,,MDC,00,True,PreMDC DRG,fin/swe
2BDXX,,Inactivated at 31.12.2023 - Wilfactin lääkeannos laskimoon 1000 IU (von Willebrandt-tekijä),,B02BD06,,Von Willebrand factor and coagulation factor VIII i,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BDXX,,Inactivated at 31.12.2023 - Wilfactin lääkeannos laskimoon 1000 IU (von Willebrandt-tekijä),,B02BD06,,Von Willebrand factor and coagulation factor VIII i,,MDC,00,True,PreMDC DRG,fin/swe
2BX04,,"Inactivated at 31.12.2023 - Nplate (romiplostiimi, subcutis)",,B02BX04,,Romiplostim,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2BX04,,"Inactivated at 31.12.2023 - Nplate (romiplostiimi, subcutis)",,B02BX04,,Romiplostim,,MDC,00,True,PreMDC DRG,fin/swe
2CX01,,Inactivated at 31.12.2023 - G02CX01 -,,G02CX01,,Atosiban,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
2CX01,,Inactivated at 31.12.2023 - G02CX01 -,,G02CX01,,Atosiban,,MDC,00,True,PreMDC DRG,fin/swe
3A002,,"Inactivated at 31.12.2023 - Octagam 50mg/ml 100ml (=5g)(Immunoglobuliini, iv",,J06BA02,,"Immunoglobulins, normal human, for intravascular adm.",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
3A002,,"Inactivated at 31.12.2023 - Octagam 50mg/ml 100ml (=5g)(Immunoglobuliini, iv",,J06BA02,,"Immunoglobulins, normal human, for intravascular adm.",,MDC,00,True,PreMDC DRG,fin/swe
3A006,,Inactivated at 31.12.2023 - Cancidas 70 mg (kaspofungiini),,J02AX04,,Caspofungin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
3A006,,Inactivated at 31.12.2023 - Cancidas 70 mg (kaspofungiini),,J02AX04,,Caspofungin,,MDC,00,True,PreMDC DRG,fin/swe
3A007,,Inactivated at 31.12.2023 - Xigris 20 mg (drotrekogiini alfa),,B01AC07,,Dipyridamole,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
3A007,,Inactivated at 31.12.2023 - Xigris 20 mg (drotrekogiini alfa),,B01AC07,,Dipyridamole,,MDC,00,True,PreMDC DRG,fin/swe
3A010,,Inactivated at 31.12.2023 - Osigraft 3.3mg impl.ka 1 inj.plo (BMP-7),,M05BC02,,Eptotermin alfa,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
3A010,,Inactivated at 31.12.2023 - Osigraft 3.3mg impl.ka 1 inj.plo (BMP-7),,M05BC02,,Eptotermin alfa,,MDC,00,True,PreMDC DRG,fin/swe
3A012,,Inactivated at 31.12.2023 - Inductos 12mg (dibotermiini alfa),,M05BC01,,Dibotermin alfa,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
3A012,,Inactivated at 31.12.2023 - Inductos 12mg (dibotermiini alfa),,M05BC01,,Dibotermin alfa,,MDC,00,True,PreMDC DRG,fin/swe
